Region,I: Electron Density SCF,,,,I: Volume,,,,I: Kinetic Energy Density SCF,,,,I: Electron Localization Function SCF,,,,I: Valence density,,,,I: Area Bader charge,,,,I: Deformation charge,,,,I: Deformation volume,,,,I: Deformation (kinetic) energy,,,,I: Deformation positive charge,,,,I: Deformation negative charge,,,,I: Deformation positive volume,,,,I: Deformation negative volume,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation (kinetic) negative energy,,,,I: Solid angle (alpha),,,,I: Te per electron,,,
Atomic basin decomposition,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆
C3 — C4 bond bundle,4.21615840,4.76475400,0.54859560,13.01174074,64.71483900,71.22283800,6.50799900,10.05642462,4.20140200,4.75388180,0.55247980,13.14989139,25.57834000,30.43209300,4.85375300,18.97602816,2.82491050,3.22475390,0.39984340,14.15419710,-0.04241469,-0.14475361,-0.10233892,241.28179980,0.02515883,0.12365928,0.09850045,391.51442655,2.03583874,0.83827952,-1.19755922,-58.82387423,0.02123459,0.12788916,0.10665457,502.26803039,0.91141748,1.07427302,0.16285554,17.86838014,-0.88625865,-0.95061374,-0.06435509,7.26143435,21.20787310,22.70572900,1.49785590,7.06273511,-19.17203450,-21.86744920,-2.69541470,14.05909581,0.52623026,0.65743083,0.13120057,24.93215993,-0.50499566,-0.52954168,-0.02454602,4.86063979,0.69562395,0.77000008,0.07437613,10.69200248,4394.71760000,4892.22280000,497.50520000,11.32052717,
      ↳ C3 bond wedge,2.36159510,2.25650310,-0.10509200,-4.45004311,34.14353000,31.55141700,-2.59211300,-7.59181315,2.35230490,2.26328090,-0.08902400,-3.78454341,14.17662800,12.86027300,-1.31635500,-9.28538860,1.60004510,1.52180890,-0.07823620,-4.88962467,-0.07694515,-0.05242038,0.02452477,-31.87305450,0.07163056,0.05743739,-0.01419317,-19.81441049,2.24029320,1.40304840,-0.83724480,-37.37210826,0.06181091,0.05580472,-0.00600619,-9.71703894,0.54731462,0.52722283,-0.02009179,-3.67097630,-0.47568407,-0.46978544,0.00589863,-1.24003101,11.82670200,10.87925200,-0.94745000,-8.01110910,-9.58640900,-9.47620320,0.11020580,-1.14960461,0.33227159,0.32308466,-0.00918693,-2.76488580,-0.27046068,-0.26727995,0.00318073,-1.17604156,0.38077499,0.36734713,-0.01342786,-3.52645535,2388.93990000,2378.05110000,-10.88880000,-0.45580050,
      ↳ C4 bond wedge,1.85456330,2.50825090,0.65368760,35.24752161,30.57130900,39.67142100,9.10011200,29.76683792,1.84909710,2.49060090,0.64150380,34.69281305,11.40171200,17.57182000,6.17010800,54.11562755,1.22486540,1.70294500,0.47807960,39.03119477,0.03453046,-0.09233324,-0.12686369,-367.39651802,-0.04647173,0.06622189,0.11269362,-242.49930963,-0.20445446,-0.56476888,-0.36031442,176.23211545,-0.04057632,0.07208444,0.11266076,-277.65151721,0.36410286,0.54705019,0.18294733,50.24605684,-0.41057458,-0.48082830,-0.07025372,17.11107395,9.38117110,11.82647700,2.44530590,26.06610490,-9.58562550,-12.39124600,-2.80562050,29.26903935,0.19395867,0.33434617,0.14038750,72.38011067,-0.23453498,-0.26226173,-0.02772675,11.82201052,0.31484896,0.40265295,0.08780399,27.88765445,2005.77770000,2514.17170000,508.39400000,25.34647783,
C4 — H2 bond bundle,3.32659919,2.73471950,-0.59187969,-17.79233554,84.30475600,80.84529700,-3.45945900,-4.10351582,2.96047236,2.32540228,-0.63507008,-21.45164699,42.80089500,39.12132000,-3.67957500,-8.59695808,2.56066739,2.15197630,-0.40869109,-15.96033486,-0.02880389,0.01351023,0.04231411,-146.90417467,0.06576235,-0.04355882,-0.10932117,-166.23670951,-0.95374321,-0.63854295,0.31520026,-33.04875548,0.07386940,-0.03647438,-0.11034378,-149.37684306,0.86992804,0.66451796,-0.20541008,-23.61230706,-0.80416568,-0.70807678,0.09608890,-11.94889342,22.01641200,18.95393380,-3.06247820,-13.90997861,-22.97015600,-19.59247670,3.37767930,-14.70464241,0.49161271,0.33729668,-0.15431603,-31.38975597,-0.41774331,-0.37377105,0.04397226,-10.52614343,1.38296589,1.29137161,-0.09159428,-6.62303247,6159.73830000,5461.96290000,-697.77540000,-11.32800398,
      ↳ C4 bond wedge,2.37808240,1.72356580,-0.65451660,-27.52287305,36.48029300,28.47755700,-8.00273600,-21.93714837,2.37236980,1.71363580,-0.65873400,-27.76691897,15.83503200,10.69031900,-5.14471300,-32.48943861,1.61215060,1.14082260,-0.47132800,-29.23597833,-0.08028710,0.02466388,0.10495097,-130.71960157,0.06576235,-0.04355882,-0.10932117,-166.23670942,-0.95374321,-0.63854294,0.31520027,-33.04875638,0.07386940,-0.03647438,-0.11034378,-149.37684279,0.53098760,0.32120894,-0.20977866,-39.50726156,-0.46522524,-0.36476776,0.10045748,-21.59329962,11.08447200,8.19442180,-2.89005020,-26.07296225,-12.03821600,-8.83296470,3.20525130,-26.62563373,0.32652912,0.17098559,-0.15554353,-47.63542376,-0.25265972,-0.20745996,0.04519976,-17.88957892,0.38296589,0.29137161,-0.09159428,-23.91708567,2354.82290000,1822.51810000,-532.30480000,-22.60487615,
      ↳ H2 bond wedge,0.94851679,1.01115370,0.06263691,6.60366908,47.82446300,52.36774000,4.54327700,9.49990176,0.58810256,0.61176648,0.02366392,4.02377436,26.96586300,28.43100100,1.46513800,5.43330655,0.94851679,1.01115370,0.06263691,6.60366908,0.05148321,-0.01115365,-0.06263686,-121.66463785,0.00000000,-0.00000000,-0.00000000,-172.70135199,-0.00000000,-0.00000001,-0.00000001,535.24866302,0.00000000,-0.00000000,-0.00000000,-648.14395986,0.33894044,0.34330902,0.00436858,1.28889312,-0.33894044,-0.34330902,-0.00436858,1.28889312,10.93194000,10.75951200,-0.17242800,-1.57728637,-10.93194000,-10.75951200,0.17242800,-1.57728637,0.16508359,0.16631109,0.00122750,0.74356270,-0.16508359,-0.16631109,-0.00122750,0.74356270,1.00000000,1.00000000,0.00000000,0.00000000,3804.91540000,3639.44480000,-165.47060000,-4.34886410,
C4 — H1 bond bundle,2.74253822,2.77213693,0.02959871,1.07924512,78.69684900,80.02822800,1.33137900,1.69178184,2.36337489,2.38526172,0.02188683,0.92608372,42.64832000,42.77923900,0.13091900,0.30697340,2.13816792,2.16018603,0.02201811,1.02976524,0.07057263,0.06371576,-0.00685687,-9.71605054,-0.01929062,-0.02266308,-0.00337245,17.48234038,1.15819771,1.20331183,0.04511412,3.89520018,-0.03329309,-0.03561006,-0.00231698,6.95933424,0.70208016,0.69975905,-0.00232111,-0.33060470,-0.72137078,-0.72242213,-0.00105135,0.14574336,21.32861930,21.59168710,0.26306780,1.23340286,-20.17042160,-20.38837540,-0.21795380,1.08056145,0.35496156,0.35244192,-0.00251964,-0.70983461,-0.38825464,-0.38805198,0.00020266,-0.05219770,1.30218515,1.30597545,0.00379030,0.29107228,5788.46470000,5727.06290000,-61.40180000,-1.06076141,
      ↳ C4 bond wedge,1.80528120,1.83303160,0.02775040,1.53717881,30.69610200,31.77874000,1.08263800,3.52695596,1.78037420,1.80221750,0.02184330,1.22689376,11.73753100,12.25067700,0.51314600,4.37183936,1.20091090,1.22108070,0.02016980,1.67954175,0.00782965,0.00282110,-0.00500855,-63.96906754,-0.01929062,-0.02266308,-0.00337245,17.48233844,1.15819770,1.20331180,0.04511410,3.89519855,-0.03329309,-0.03561006,-0.00231698,6.95933405,0.36292622,0.35892988,-0.00399634,-1.10114392,-0.38221684,-0.38159296,0.00062388,-0.16322672,9.78033830,9.84670010,0.06636180,0.67852254,-8.62214060,-8.64338840,-0.02124780,0.24643300,0.19000692,0.18702741,-0.00297951,-1.56810605,-0.22330000,-0.22263747,0.00066253,-0.29669951,0.30218515,0.30597545,0.00379030,1.25429724,1945.08290000,1895.14180000,-49.94110000,-2.56755638,
      ↳ H1 bond wedge,0.93725702,0.93910533,0.00184831,0.19720418,48.00074700,48.24948800,0.24874100,0.51820235,0.58300069,0.58304422,0.00004353,0.00746654,30.91078900,30.52856200,-0.38222700,-1.23654883,0.93725702,0.93910533,0.00184831,0.19720418,0.06274298,0.06089467,-0.00184832,-2.94585611,0.00000000,-0.00000000,-0.00000000,-265.25218825,0.00000001,0.00000003,0.00000002,160.36267833,-0.00000000,-0.00000000,-0.00000000,201.59190112,0.33915394,0.34082917,0.00167523,0.49394384,-0.33915394,-0.34082917,-0.00167523,0.49394384,11.54828100,11.74498700,0.19670600,1.70333576,-11.54828100,-11.74498700,-0.19670600,1.70333576,0.16495464,0.16541451,0.00045987,0.27878573,-0.16495464,-0.16541451,-0.00045987,0.27878573,1.00000000,1.00000000,0.00000000,0.00000000,3843.38180000,3831.92110000,-11.46070000,-0.29819312,
Total,29.76634404,29.76387342,-0.00247062,-0.00830005,650.31835200,652.28106200,1.96271000,0.30180757,27.55774794,27.54949914,-0.00824880,-0.02993278,316.37175480,316.35261760,-0.01913720,-0.00604896,21.76634424,21.76387342,-0.00247082,-0.01135156,0.23365562,0.23612676,0.00247114,1.05759940,0.00000000,-0.00000000,-0.00000000,-107.02641567,0.00000013,0.00000019,0.00000006,49.94122870,-0.00000000,-0.00000000,0.00000000,-53.84094676,7.11883908,7.10996932,-0.00886976,-0.12459560,-7.11883906,-7.10996932,0.00886974,-0.12459532,179.92390980,180.12859560,0.20468580,0.11376242,-179.92391160,-180.12859460,-0.20468300,0.11376087,3.89417744,3.89261372,-0.00156372,-0.04015534,-3.89417742,-3.89261372,0.00156370,-0.04015482,9.99999998,10.00000004,0.00000006,0.00000060,48219.10480000,48132.05980000,-87.04500000,-0.18051973,

Max basin decomposition according to INS: Volume
C1: Max (node 6092) → C1: Max (node 6146) in NEF (0.99993711),2.69722250,2.50055630,-0.19666620,-7.29143406,43.43170900,38.93284200,-4.49886700,-10.35848486,2.70660860,2.51641340,-0.19019520,-7.02706701,19.03465000,16.78539600,-2.24925400,-11.81662915,1.80168490,1.67209980,-0.12958510,-7.19243970,-0.01060956,-0.01518682,-0.00457726,43.14275715,-0.01842747,-0.00052361,0.01790386,-97.15853752,-1.31280780,-1.55701880,-0.24421100,18.60218990,0.01710565,0.03028129,0.01317563,77.02502342,0.54705019,0.53098760,-0.01606259,-2.93621870,-0.56547766,-0.53151121,0.03396645,-6.00668292,11.82647700,11.08447200,-0.74200500,-6.27410006,-13.13928500,-12.64149100,0.49779400,-3.78859276,0.33434617,0.32652912,-0.00781705,-2.33801093,-0.31724052,-0.29624783,0.02099269,-6.61727890,0.44776883,0.41422825,-0.03354058,-7.49060179,2733.72950000,2515.62930000,-218.10020000,-7.97811927,
C1: Max (node 6110) → C1: Max (node 6170) in NEF (0.99981186),1.61987660,1.72184750,0.10197090,6.29497951,26.46898600,28.51602900,2.04704300,7.73374167,1.59440650,1.69032080,0.09591430,6.01567417,9.93031650,10.66180300,0.73148650,7.36619523,1.08701510,1.15910860,0.07209350,6.63224458,-0.02129201,-0.03363074,-0.01233872,57.95000961,0.00401444,0.02295924,0.01894480,471.91628572,-0.15483206,1.01281020,1.16764226,-754.13467986,-0.00589772,0.00158603,0.00748375,-126.89227898,0.32120894,0.36410286,0.04289392,13.35389980,-0.31719450,-0.34114362,-0.02394912,7.55029485,8.19442180,9.38117110,1.18674930,14.48240436,-8.34925390,-8.36836080,-0.01910690,0.22884560,0.17098559,0.19395867,0.02297308,13.43568192,-0.17688331,-0.19237263,-0.01548932,8.75680131,0.26643077,0.28136946,0.01493869,5.60696874,1701.77180000,1834.76780000,132.99600000,7.81514889,
C1: Max (node 6134) → C1: Max (node 6194) in NEF (0.99987919),1.74774910,1.81552320,0.06777410,3.87779344,30.02702200,30.29883300,0.27181100,0.90522130,1.70543910,1.79510680,0.08966770,5.25774858,11.54784900,11.52707600,-0.02077300,-0.17988631,1.17614830,1.20671860,0.03057030,2.59918753,-0.03294669,0.01089057,0.04383726,-133.05512126,0.01441303,-0.02243563,-0.03684866,-255.66215896,1.46763990,0.54420861,-0.92343129,-62.91947296,-0.01120793,-0.03186732,-0.02065939,184.32827751,0.35892988,0.36292622,0.00399634,1.11340410,-0.34451686,-0.38536185,-0.04084499,11.85573037,9.84670010,9.78033830,-0.06636180,-0.67394964,-8.37906030,-9.23612960,-0.85706930,10.22870429,0.18702741,0.19000692,0.00297951,1.59308734,-0.19823534,-0.22187424,-0.02363890,11.92466490,0.28580041,0.30440229,0.01860188,6.50869605,1796.33020000,1955.28640000,158.95620000,8.84894102,
C2: Max (node 6116) → C2: Max (node 6158) in NEF (0.99997071),1.69707210,1.69671740,-0.00035470,-0.02090070,19.74489300,19.72996900,-0.01492400,-0.07558410,1.69091250,1.68257150,-0.00834100,-0.49328395,6.93414340,6.93014420,-0.00399920,-0.05767403,1.13816150,1.14341720,0.00525570,0.46177102,-0.02034039,-0.03681669,-0.01647630,81.00286858,0.02415703,0.03295541,0.00879838,36.42162024,-3.19014600,-3.44916470,-0.25901870,8.11933686,0.01159933,0.01842484,0.00682551,58.84404530,0.37402148,0.37099263,-0.00302885,-0.80980643,-0.34986445,-0.33803722,0.01182723,-3.38051780,5.15216090,5.06433890,-0.08782200,-1.70456633,-8.34230680,-8.51350360,-0.17119680,2.05215181,0.21204150,0.20987042,-0.00217108,-1.02389391,-0.20044217,-0.19144558,0.00899659,-4.48837188,0.27945528,0.27665012,-0.00280516,-1.00379567,1803.65650000,1797.47420000,-6.18230000,-0.34276482,
C2: Max (node 6140) → C2: Max (node 6114) in NEF (0.99996830),1.91320270,1.77133540,-0.14186730,-7.41517352,28.99840600,27.16088700,-1.83751900,-6.33662071,1.90931250,1.76003810,-0.14927440,-7.81822777,10.44860600,9.78368920,-0.66491680,-6.36368909,1.27076790,1.18029880,-0.09046910,-7.11924656,0.01410159,0.00177444,-0.01232716,-87.41674754,-0.00971460,-0.00589907,0.00381553,-39.27620272,2.63592880,2.40088170,-0.23504710,-8.91705042,-0.02095908,-0.01760728,0.00335179,-15.99208381,0.41551780,0.36957964,-0.04593816,-11.05564190,-0.42523240,-0.37547871,0.04975369,-11.70035256,10.81424800,9.61593260,-1.19831540,-11.08089439,-8.17831900,-7.21505080,0.96326820,-11.77831532,0.22443375,0.19920451,-0.02522924,-11.24128613,-0.24539283,-0.21681179,0.02858104,-11.64705587,0.32121738,0.29551831,-0.02569907,-8.00052289,2029.93120000,1910.90060000,-119.03060000,-5.86377509,
C2: Max (node 6172) → C2: Max (node 6134) in NEF (0.99996055),2.37606790,2.54590440,0.16983650,7.14779658,33.32721900,36.89415600,3.56693700,10.70277421,2.40901270,2.57273810,0.16372540,6.79636932,13.42240100,15.06612400,1.64372300,12.24611752,1.57741320,1.69024130,0.11282810,7.15272954,0.01989621,0.02108497,0.00118876,5.97481781,-0.01444243,-0.02705634,-0.01261391,87.33922200,0.55421720,1.04828300,0.49406580,89.14660173,0.00935975,-0.00081756,-0.01017731,-108.73487539,0.52722283,0.54731462,0.02009179,3.81087253,-0.54166526,-0.57437096,-0.03270570,6.03799106,10.87925200,11.82670200,0.94745000,8.70877888,-10.32503400,-10.77841900,-0.45338500,4.39112355,0.32308466,0.33227159,0.00918693,2.84350548,-0.31372492,-0.33308915,-0.01936423,6.17235953,0.39932734,0.42783157,0.02850423,7.13806122,2544.25690000,2631.40150000,87.14460000,3.42514940,
C3: Max (node 6116) → C2: Max (node 6158) in NEF (0.99997071),1.69707210,1.69671740,-0.00035470,-0.02090070,19.74489300,19.72996900,-0.01492400,-0.07558410,1.69091250,1.68257150,-0.00834100,-0.49328395,6.93414340,6.93014420,-0.00399920,-0.05767403,1.13816150,1.14341720,0.00525570,0.46177102,-0.02034039,-0.03681669,-0.01647630,81.00286858,0.02415703,0.03295541,0.00879838,36.42162024,-3.19014600,-3.44916470,-0.25901870,8.11933686,0.01159933,0.01842484,0.00682551,58.84404530,0.37402148,0.37099263,-0.00302885,-0.80980643,-0.34986445,-0.33803722,0.01182723,-3.38051780,5.15216090,5.06433890,-0.08782200,-1.70456633,-8.34230680,-8.51350360,-0.17119680,2.05215181,0.21204150,0.20987042,-0.00217108,-1.02389391,-0.20044217,-0.19144558,0.00899659,-4.48837188,0.27945528,0.27665012,-0.00280516,-1.00379567,1803.65650000,1797.47420000,-6.18230000,-0.34276482,
C3: Max (node 6140) → C2: Max (node 6114) in NEF (0.99996830),1.91320270,1.77133540,-0.14186730,-7.41517352,28.99840600,27.16088700,-1.83751900,-6.33662071,1.90931250,1.76003810,-0.14927440,-7.81822777,10.44860600,9.78368920,-0.66491680,-6.36368909,1.27076790,1.18029880,-0.09046910,-7.11924656,0.01410159,0.00177444,-0.01232716,-87.41674754,-0.00971460,-0.00589907,0.00381553,-39.27620272,2.63592880,2.40088170,-0.23504710,-8.91705042,-0.02095908,-0.01760728,0.00335179,-15.99208381,0.41551780,0.36957964,-0.04593816,-11.05564190,-0.42523240,-0.37547871,0.04975369,-11.70035256,10.81424800,9.61593260,-1.19831540,-11.08089439,-8.17831900,-7.21505080,0.96326820,-11.77831532,0.22443375,0.19920451,-0.02522924,-11.24128613,-0.24539283,-0.21681179,0.02858104,-11.64705587,0.32121738,0.29551831,-0.02569907,-8.00052289,2029.93120000,1910.90060000,-119.03060000,-5.86377509,
C3: Max (node 6172) → C2: Max (node 6134) in NEF (0.99996055),2.37606790,2.54590440,0.16983650,7.14779658,33.32721900,36.89415600,3.56693700,10.70277421,2.40901270,2.57273810,0.16372540,6.79636932,13.42240100,15.06612400,1.64372300,12.24611752,1.57741320,1.69024130,0.11282810,7.15272954,0.01989621,0.02108497,0.00118876,5.97481781,-0.01444243,-0.02705634,-0.01261391,87.33922200,0.55421720,1.04828300,0.49406580,89.14660173,0.00935975,-0.00081756,-0.01017731,-108.73487539,0.52722283,0.54731462,0.02009179,3.81087253,-0.54166526,-0.57437096,-0.03270570,6.03799106,10.87925200,11.82670200,0.94745000,8.70877888,-10.32503400,-10.77841900,-0.45338500,4.39112355,0.32308466,0.33227159,0.00918693,2.84350548,-0.31372492,-0.33308915,-0.01936423,6.17235953,0.39932734,0.42783157,0.02850423,7.13806122,2544.25690000,2631.40150000,87.14460000,3.42514940,
C4: Max (node 6092) → C1: Max (node 6146) in NEF (0.99993711),2.69722250,2.50055630,-0.19666620,-7.29143406,43.43170900,38.93284200,-4.49886700,-10.35848486,2.70660860,2.51641340,-0.19019520,-7.02706701,19.03465000,16.78539600,-2.24925400,-11.81662915,1.80168490,1.67209980,-0.12958510,-7.19243970,-0.01060956,-0.01518682,-0.00457726,43.14275715,-0.01842747,-0.00052361,0.01790386,-97.15853752,-1.31280780,-1.55701880,-0.24421100,18.60218990,0.01710565,0.03028129,0.01317563,77.02502342,0.54705019,0.53098760,-0.01606259,-2.93621870,-0.56547766,-0.53151121,0.03396645,-6.00668292,11.82647700,11.08447200,-0.74200500,-6.27410006,-13.13928500,-12.64149100,0.49779400,-3.78859276,0.33434617,0.32652912,-0.00781705,-2.33801093,-0.31724052,-0.29624783,0.02099269,-6.61727890,0.44776883,0.41422825,-0.03354058,-7.49060179,2733.72950000,2515.62930000,-218.10020000,-7.97811927,
C4: Max (node 6110) → C1: Max (node 6170) in NEF (0.99981186),1.61987660,1.72184750,0.10197090,6.29497951,26.46898600,28.51602900,2.04704300,7.73374167,1.59440650,1.69032080,0.09591430,6.01567417,9.93031650,10.66180300,0.73148650,7.36619523,1.08701510,1.15910860,0.07209350,6.63224458,-0.02129201,-0.03363074,-0.01233872,57.95000961,0.00401444,0.02295924,0.01894480,471.91628572,-0.15483206,1.01281020,1.16764226,-754.13467986,-0.00589772,0.00158603,0.00748375,-126.89227898,0.32120894,0.36410286,0.04289392,13.35389980,-0.31719450,-0.34114362,-0.02394912,7.55029485,8.19442180,9.38117110,1.18674930,14.48240436,-8.34925390,-8.36836080,-0.01910690,0.22884560,0.17098559,0.19395867,0.02297308,13.43568192,-0.17688331,-0.19237263,-0.01548932,8.75680131,0.26643077,0.28136946,0.01493869,5.60696874,1701.77180000,1834.76780000,132.99600000,7.81514889,
C4: Max (node 6134) → C1: Max (node 6194) in NEF (0.99987919),1.74774910,1.81552320,0.06777410,3.87779344,30.02702200,30.29883300,0.27181100,0.90522130,1.70543910,1.79510680,0.08966770,5.25774858,11.54784900,11.52707600,-0.02077300,-0.17988631,1.17614830,1.20671860,0.03057030,2.59918753,-0.03294669,0.01089057,0.04383726,-133.05512126,0.01441303,-0.02243563,-0.03684866,-255.66215896,1.46763990,0.54420861,-0.92343129,-62.91947296,-0.01120793,-0.03186732,-0.02065939,184.32827751,0.35892988,0.36292622,0.00399634,1.11340410,-0.34451686,-0.38536185,-0.04084499,11.85573037,9.84670010,9.78033830,-0.06636180,-0.67394964,-8.37906030,-9.23612960,-0.85706930,10.22870429,0.18702741,0.19000692,0.00297951,1.59308734,-0.19823534,-0.22187424,-0.02363890,11.92466490,0.28580041,0.30440229,0.01860188,6.50869605,1796.33020000,1955.28640000,158.95620000,8.84894102,
H1: Max (node 5468) → H5: Max (node 5486) in NEF (0.99999628),0.93910533,0.93725702,-0.00184831,-0.19681605,48.24948800,48.00074700,-0.24874100,-0.51553086,0.58304422,0.58300069,-0.00004353,-0.00746599,30.52856200,30.91078900,0.38222700,1.25203080,0.93910533,0.93725702,-0.00184831,-0.19681605,0.06089467,0.06274298,0.00184832,3.03527082,-0.00000000,0.00000000,0.00000000,-160.51357084,0.00000003,0.00000001,-0.00000002,-61.59203745,-0.00000000,-0.00000000,0.00000000,-66.84261095,0.34082917,0.33915394,-0.00167523,-0.49151603,-0.34082917,-0.33915394,0.00167523,-0.49151603,11.74498700,11.54828100,-0.19670600,-1.67480815,-11.74498700,-11.54828100,0.19670600,-1.67480815,0.16541451,0.16495464,-0.00045987,-0.27801068,-0.16541451,-0.16495464,0.00045987,-0.27801068,1.00000000,1.00000000,0.00000000,0.00000000,3831.92110000,3843.38180000,11.46070000,0.29908497,
H2: Max (node 5456) → H6: Max (node 5470) in NEF (0.99981924),1.01115370,0.94851679,-0.06263691,-6.19459831,52.36774000,47.82446300,-4.54327700,-8.67571715,0.61176648,0.58810256,-0.02366392,-3.86812955,28.43100100,26.96586300,-1.46513800,-5.15331134,1.01115370,0.94851679,-0.06263691,-6.19459831,-0.01115365,0.05148321,0.06263686,-561.58168298,-0.00000000,0.00000000,0.00000000,-237.54902387,-0.00000001,-0.00000000,0.00000001,-84.25813295,-0.00000000,0.00000000,0.00000000,-118.24338264,0.34330902,0.33894044,-0.00436858,-1.27249205,-0.34330902,-0.33894044,0.00436858,-1.27249205,10.75951200,10.93194000,0.17242800,1.60256339,-10.75951200,-10.93194000,-0.17242800,1.60256339,0.16631109,0.16508359,-0.00122750,-0.73807465,-0.16631109,-0.16508359,0.00122750,-0.73807465,1.00000000,1.00000000,0.00000000,0.00000000,3639.44480000,3804.91540000,165.47060000,4.54658908,
H3: Max (node 5452) → H4: Max (node 5462) in NEF (0.99989544),0.88048678,0.94551411,0.06502733,7.38538403,43.52506700,47.80125100,4.27618400,9.82464657,0.56424697,0.59058192,0.02633495,4.66727362,27.89877900,29.55499300,1.65621400,5.93651070,0.88048678,0.94551411,0.06502733,7.38538403,0.11951322,0.05448589,-0.06502733,-54.41015563,0.00000000,0.00000000,-0.00000000,-75.20611229,-0.00000000,0.00000002,0.00000003,-624.67788808,-0.00000000,0.00000000,0.00000000,-211.18829927,0.32689535,0.33542159,0.00852624,2.60824756,-0.32689535,-0.33542159,-0.00852624,2.60824756,10.84653900,10.72877900,-0.11776000,-1.08569194,-10.84653900,-10.72877900,0.11776000,-1.08569194,0.16266218,0.16520926,0.00254708,1.56587106,-0.16266218,-0.16520926,-0.00254708,1.56587106,1.00000000,1.00000000,0.00000000,0.00000000,3984.98790000,3815.79520000,-169.19270000,-4.24575191,
