Region,I: Electron Density SCF,,,,I: Volume,,,,I: Kinetic Energy Density SCF,,,,I: Electron Localization Function SCF,,,,I: Valence density,,,,I: Area Bader charge,,,,I: Deformation charge,,,,I: Deformation volume,,,,I: Deformation (kinetic) energy,,,,I: Deformation positive charge,,,,I: Deformation negative charge,,,,I: Deformation positive volume,,,,I: Deformation negative volume,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation (kinetic) negative energy,,,,I: Solid angle (alpha),,,,I: Te per electron,,,
Atomic basin decomposition,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆,NEF,EEF X-,∆,%∆
H5: Max (node 5468) → H5: Max (node 5486) in NEF (0.99988587),0.93272440,0.93725702,0.00453262,0.48595491,47.65279300,48.00074700,0.34795400,0.73018595,0.58157835,0.58300069,0.00142234,0.24456550,31.18304100,30.91078900,-0.27225200,-0.87307713,0.93272440,0.93725702,0.00453262,0.48595491,0.06727559,0.06274298,-0.00453261,-6.73737928,0.00000000,0.00000000,-0.00000000,-89.10043608,0.00000003,0.00000001,-0.00000002,-57.72699505,-0.00000000,-0.00000000,0.00000000,-83.29750457,0.33836081,0.33915394,0.00079313,0.23440362,-0.33836081,-0.33915394,-0.00079313,0.23440362,11.47761200,11.54828100,0.07066900,0.61571170,-11.47761200,-11.54828100,-0.07066900,0.61571170,0.16489091,0.16495464,0.00006373,0.03864980,-0.16489091,-0.16495464,-0.00006373,0.03864980,1.00000000,1.00000000,0.00000000,0.00000000,3846.43400000,3843.38180000,-3.05220000,-0.07935142,
H6: Max (node 5456) → H6: Max (node 5470) in NEF (0.99982992),0.88653743,0.94851679,0.06197936,6.99117239,43.82786300,47.82446300,3.99660000,9.11885665,0.56319505,0.58810256,0.02490751,4.42253709,25.72010100,26.96586300,1.24576200,4.84353463,0.88653743,0.94851679,0.06197936,6.99117239,0.11346257,0.05148321,-0.06197936,-54.62537998,-0.00000000,0.00000000,0.00000000,-565.55577682,-0.00000003,-0.00000000,0.00000003,-94.40497061,0.00000000,0.00000000,-0.00000000,-73.52310925,0.33087019,0.33894044,0.00807025,2.43909855,-0.33087019,-0.33894044,-0.00807025,2.43909855,10.97712100,10.93194000,-0.04518100,-0.41159244,-10.97712100,-10.93194000,0.04518100,-0.41159244,0.16253575,0.16508359,0.00254784,1.56755668,-0.16253575,-0.16508359,-0.00254784,1.56755668,1.00000000,1.00000000,0.00000000,0.00000000,3968.44240000,3804.91540000,-163.52700000,-4.12068473,
Total,29.76556906,29.76634404,0.00077498,0.00260361,650.85455600,650.31835200,-0.53620400,-0.08238461,27.55722246,27.55774794,0.00052548,0.00190687,317.69425620,316.37175480,-1.32250140,-0.41628118,21.76556906,21.76634424,0.00077518,0.00356150,0.23443092,0.23365562,-0.00077530,-0.33071602,-0.00000000,0.00000000,0.00000000,-589.63835231,-0.00000020,0.00000013,0.00000033,-165.09579024,-0.00000000,-0.00000000,0.00000000,-13.20390622,7.12220620,7.11883908,-0.00336712,-0.04727636,-7.12220622,-7.11883906,0.00336716,-0.04727692,180.27691380,179.92390980,-0.35300400,-0.19581209,-180.27691360,-179.92391160,0.35300200,-0.19581098,3.89649742,3.89417744,-0.00231998,-0.05954014,-3.89649740,-3.89417742,0.00231998,-0.05954014,10.00000000,9.99999998,-0.00000002,-0.00000020,48162.34600000,48219.10480000,56.75880000,0.11784891,
Min basin decomposition according to INS: Kinetic Energy Density SCF
C1: Min (node 2165) → C1: Min (node 4324) in NEF (0.99951388),2.54410910,2.18838840,-0.35572070,-13.98213229,42.43722200,40.05858500,-2.37863700,-5.60507236,2.55924380,2.16317840,-0.39606540,-15.47587612,16.70717800,16.24036800,-0.46681000,-2.79406851,1.66871830,1.44648590,-0.22223240,-13.31755036,0.08206326,0.03731905,-0.04474421,-54.52404589,-0.08613303,-0.05138811,0.03474492,-40.33866799,0.64949936,3.79895310,3.14945374,484.90482577,-0.06496107,-0.06321200,0.00174908,-2.69250316,0.49182018,0.41878512,-0.07303506,-14.84995187,-0.57795321,-0.47017324,0.10777997,-18.64856326,13.03443200,12.16874300,-0.86568900,-6.64155523,-12.38493300,-8.36978960,4.01514340,-32.41958112,0.26960730,0.21894228,-0.05066502,-18.79215437,-0.33456838,-0.28215427,0.05241411,-15.66618758,0.43769540,0.37095124,-0.06674416,-15.24899736,2709.43920000,2246.31750000,-463.12170000,-17.09289878,
C1: Min (node 4249) → C1: Min (node 2140) in NEF (0.99984613),0.81278898,0.99559794,0.18280896,22.49156478,9.42324560,11.72125600,2.29801040,24.38661261,0.77926321,0.98313251,0.20386930,26.16180225,3.65626350,4.35683280,0.70056930,19.16079900,0.58898455,0.69593766,0.10695311,18.15889907,-0.14137570,-0.09661712,0.04475858,-31.65931911,0.14033521,0.09093451,-0.04940070,-35.20192901,-1.26029970,-2.92429610,-1.66399640,132.03180164,0.10835297,0.08387583,-0.02447714,-22.59018373,0.26199143,0.27024972,0.00825829,3.15212219,-0.12165622,-0.17931521,-0.05765899,47.39502016,4.11503240,4.39428030,0.27924790,6.78604377,-5.37533210,-7.31857640,-1.94324430,36.15114869,0.16329514,0.16906836,0.00577322,3.53545121,-0.05494217,-0.08519253,-0.03025035,55.05853036,0.11190221,0.14983014,0.03792793,33.89381675,816.62811000,1102.24180000,285.61369000,34.97475613,
C1: Min (node 816) → C1: Min (node 2788) in NEF (0.99939072),2.65240010,2.20988470,-0.44251540,-16.68358405,43.61168600,40.25667800,-3.35500800,-7.69291057,2.65699770,2.18184040,-0.47515730,-17.88324092,17.19685000,16.33354700,-0.86330300,-5.02012287,1.75159530,1.46475120,-0.28684410,-16.37616292,0.05001426,0.02551574,-0.02449852,-48.98306611,-0.05420218,-0.03964608,0.01455611,-26.85520150,0.61080035,3.83913410,3.22833375,528.54156845,-0.04339189,-0.05424602,-0.01085413,25.01418410,0.53659188,0.43065976,-0.10593212,-19.74165543,-0.59079406,-0.47030584,0.12048822,-20.39428426,13.62542300,12.22452300,-1.40090000,-10.28151566,-13.01462300,-8.38538850,4.62923450,-35.56948595,0.29645599,0.22782397,-0.06863202,-23.15082923,-0.33984789,-0.28207000,0.05777789,-17.00110305,0.45040239,0.37256674,-0.07783565,-17.28135812,2795.58740000,2198.15690000,-597.43050000,-21.37048192,
C2: Min (node 1597) → C2: Min (node 4072) in NEF (0.99992817),1.91398680,2.16860770,0.25462090,13.30316907,31.10460300,34.33868900,3.23408600,10.39745146,1.89756430,2.15913110,0.26156680,13.78434449,11.82409200,13.04427600,1.22018400,10.31947316,1.26339410,1.43055640,0.16716230,13.23120790,0.03779118,0.04554612,0.00775495,20.52051991,-0.05176663,-0.05069672,0.00106991,-2.06678909,3.20085590,3.41987190,0.21901600,6.84241987,-0.06167387,-0.06068635,0.00098752,-1.60120485,0.35030887,0.43017522,0.07986635,22.79883749,-0.40207549,-0.48087194,-0.07879645,19.59742684,8.91028390,10.79177200,1.88148810,21.11591641,-5.70942800,-7.37190060,-1.66247260,29.11802373,0.18661650,0.23156012,0.04494362,24.08341170,-0.24829037,-0.29224647,-0.04395610,17.70350578,0.32529633,0.36902563,0.04372930,13.44291219,1925.23540000,2209.75200000,284.51660000,14.77827594,
C2: Min (node 2898) → C2: Min (node 16) in NEF (0.99895347),1.27978250,1.02925210,-0.25053040,-19.57601389,13.06690600,9.17117760,-3.89572840,-29.81370188,1.26888510,1.03687010,-0.23201500,-18.28494952,5.23678160,3.53148800,-1.70529360,-32.56377161,0.88669408,0.70941690,-0.17727718,-19.99304879,-0.10051717,-0.06974641,0.03077076,-30.61243766,0.09207319,0.06751440,-0.02455880,-26.67312298,-3.79255410,-4.22752210,-0.43496800,11.46899922,0.08511221,0.07491005,-0.01020216,-11.98671641,0.35642441,0.26152405,-0.09490036,-26.62566237,-0.26435122,-0.19400966,0.07034156,-26.60913008,5.23299190,2.89077780,-2.34221410,-44.75860358,-9.02554610,-7.11829990,1.90724620,-21.13164321,0.21868105,0.16915393,-0.04952712,-22.64810783,-0.13356884,-0.09424388,0.03932496,-29.44171934,0.19654423,0.15991762,-0.03662661,-18.63530158,1354.02910000,1150.33920000,-203.68990000,-15.04324390,
C2: Min (node 36) → C2: Min (node 3048) in NEF (0.99996056),1.84389020,2.21238480,0.36849460,19.98462815,30.60501800,34.91872500,4.31370700,14.09477034,1.83906730,2.19575570,0.35668840,19.39507053,11.64934600,13.26405100,1.61470500,13.86090687,1.20699310,1.46498540,0.25799230,21.37479493,0.06680109,0.02981338,-0.03698771,-55.36992368,-0.08048234,-0.03502921,0.04545313,-56.47590623,3.28867070,3.60829150,0.31962080,9.71884476,-0.07892718,-0.05217788,0.02674930,-33.89111328,0.31348949,0.44967084,0.13618135,43.44048344,-0.39397183,-0.48470005,-0.09072822,23.02911353,8.65097260,11.15965800,2.50868540,28.99888274,-5.36230190,-7.55136610,-2.18906420,40.82321810,0.16523488,0.24192692,0.07669204,46.41395328,-0.24416206,-0.29410481,-0.04994275,20.45475452,0.31844854,0.37369970,0.05525116,17.35010624,1871.92800000,2244.18980000,372.26180000,19.88654478,
C2: Min (node 4637) → C2: Min (node 4669) in NEF (0.99987400),1.00530270,0.60371263,-0.40159007,-39.94717909,11.00294400,5.35641960,-5.64652440,-51.31830536,1.01741700,0.62359063,-0.39382637,-38.70845189,4.14110870,1.94014250,-2.20096620,-53.14920132,0.68588092,0.40899854,-0.27688238,-40.36887044,-0.04703731,-0.01957037,0.02746694,-58.39393877,0.04017578,0.01821153,-0.02196425,-54.67036767,-2.69697250,-2.80064130,-0.10366880,3.84389533,0.05548884,0.03795418,-0.01753467,-31.60034351,0.24129016,0.14651678,-0.09477338,-39.27776417,-0.20111438,-0.12830525,0.07280913,-36.20284636,3.71594510,1.66476590,-2.05117920,-55.19939463,-6.41291760,-4.46540720,1.94751040,-30.36855487,0.15469309,0.09870555,-0.05598754,-36.19265734,-0.09920425,-0.06075137,0.03845287,-38.76131874,0.15971090,0.09735704,-0.06235386,-39.04170410,1142.27940000,735.49547000,-406.78393000,-35.61159643,
C3: Min (node 1597) → C2: Min (node 4072) in NEF (0.99992817),1.91398680,2.16860770,0.25462090,13.30316907,31.10460300,34.33868900,3.23408600,10.39745146,1.89756430,2.15913110,0.26156680,13.78434449,11.82409200,13.04427600,1.22018400,10.31947316,1.26339410,1.43055640,0.16716230,13.23120790,0.03779118,0.04554612,0.00775495,20.52051991,-0.05176663,-0.05069672,0.00106991,-2.06678909,3.20085590,3.41987190,0.21901600,6.84241987,-0.06167387,-0.06068635,0.00098752,-1.60120485,0.35030887,0.43017522,0.07986635,22.79883749,-0.40207549,-0.48087194,-0.07879645,19.59742684,8.91028390,10.79177200,1.88148810,21.11591641,-5.70942800,-7.37190060,-1.66247260,29.11802373,0.18661650,0.23156012,0.04494362,24.08341170,-0.24829037,-0.29224647,-0.04395610,17.70350578,0.32529633,0.36902563,0.04372930,13.44291219,1925.23540000,2209.75200000,284.51660000,14.77827594,
C3: Min (node 2898) → C2: Min (node 16) in NEF (0.99895347),1.27978250,1.02925210,-0.25053040,-19.57601389,13.06690600,9.17117760,-3.89572840,-29.81370188,1.26888510,1.03687010,-0.23201500,-18.28494952,5.23678160,3.53148800,-1.70529360,-32.56377161,0.88669408,0.70941690,-0.17727718,-19.99304879,-0.10051717,-0.06974641,0.03077076,-30.61243766,0.09207319,0.06751440,-0.02455880,-26.67312298,-3.79255410,-4.22752210,-0.43496800,11.46899922,0.08511221,0.07491005,-0.01020216,-11.98671641,0.35642441,0.26152405,-0.09490036,-26.62566237,-0.26435122,-0.19400966,0.07034156,-26.60913008,5.23299190,2.89077780,-2.34221410,-44.75860358,-9.02554610,-7.11829990,1.90724620,-21.13164321,0.21868105,0.16915393,-0.04952712,-22.64810783,-0.13356884,-0.09424388,0.03932496,-29.44171934,0.19654423,0.15991762,-0.03662661,-18.63530158,1354.02910000,1150.33920000,-203.68990000,-15.04324390,
C3: Min (node 36) → C2: Min (node 3048) in NEF (0.99996056),1.84389020,2.21238480,0.36849460,19.98462815,30.60501800,34.91872500,4.31370700,14.09477034,1.83906730,2.19575570,0.35668840,19.39507053,11.64934600,13.26405100,1.61470500,13.86090687,1.20699310,1.46498540,0.25799230,21.37479493,0.06680109,0.02981338,-0.03698771,-55.36992368,-0.08048234,-0.03502921,0.04545313,-56.47590623,3.28867070,3.60829150,0.31962080,9.71884476,-0.07892718,-0.05217788,0.02674930,-33.89111328,0.31348949,0.44967084,0.13618135,43.44048344,-0.39397183,-0.48470005,-0.09072822,23.02911353,8.65097260,11.15965800,2.50868540,28.99888274,-5.36230190,-7.55136610,-2.18906420,40.82321810,0.16523488,0.24192692,0.07669204,46.41395328,-0.24416206,-0.29410481,-0.04994275,20.45475452,0.31844854,0.37369970,0.05525116,17.35010624,1871.92800000,2244.18980000,372.26180000,19.88654478,
C3: Min (node 4637) → C2: Min (node 4669) in NEF (0.99987400),1.00530270,0.60371263,-0.40159007,-39.94717909,11.00294400,5.35641960,-5.64652440,-51.31830536,1.01741700,0.62359063,-0.39382637,-38.70845189,4.14110870,1.94014250,-2.20096620,-53.14920132,0.68588092,0.40899854,-0.27688238,-40.36887044,-0.04703731,-0.01957037,0.02746694,-58.39393877,0.04017578,0.01821153,-0.02196425,-54.67036767,-2.69697250,-2.80064130,-0.10366880,3.84389533,0.05548884,0.03795418,-0.01753467,-31.60034351,0.24129016,0.14651678,-0.09477338,-39.27776417,-0.20111438,-0.12830525,0.07280913,-36.20284636,3.71594510,1.66476590,-2.05117920,-55.19939463,-6.41291760,-4.46540720,1.94751040,-30.36855487,0.15469309,0.09870555,-0.05598754,-36.19265734,-0.09920425,-0.06075137,0.03845287,-38.76131874,0.15971090,0.09735704,-0.06235386,-39.04170410,1142.27940000,735.49547000,-406.78393000,-35.61159643,
C4: Min (node 2165) → C1: Min (node 4324) in NEF (0.99951388),2.54410910,2.18838840,-0.35572070,-13.98213229,42.43722200,40.05858500,-2.37863700,-5.60507236,2.55924380,2.16317840,-0.39606540,-15.47587612,16.70717800,16.24036800,-0.46681000,-2.79406851,1.66871830,1.44648590,-0.22223240,-13.31755036,0.08206326,0.03731905,-0.04474421,-54.52404589,-0.08613303,-0.05138811,0.03474492,-40.33866799,0.64949936,3.79895310,3.14945374,484.90482577,-0.06496107,-0.06321200,0.00174908,-2.69250316,0.49182018,0.41878512,-0.07303506,-14.84995187,-0.57795321,-0.47017324,0.10777997,-18.64856326,13.03443200,12.16874300,-0.86568900,-6.64155523,-12.38493300,-8.36978960,4.01514340,-32.41958112,0.26960730,0.21894228,-0.05066502,-18.79215437,-0.33456838,-0.28215427,0.05241411,-15.66618758,0.43769540,0.37095124,-0.06674416,-15.24899736,2709.43920000,2246.31750000,-463.12170000,-17.09289878,
C4: Min (node 4249) → C1: Min (node 2140) in NEF (0.99984613),0.81278898,0.99559794,0.18280896,22.49156478,9.42324560,11.72125600,2.29801040,24.38661261,0.77926321,0.98313251,0.20386930,26.16180225,3.65626350,4.35683280,0.70056930,19.16079900,0.58898455,0.69593766,0.10695311,18.15889907,-0.14137570,-0.09661712,0.04475858,-31.65931911,0.14033521,0.09093451,-0.04940070,-35.20192901,-1.26029970,-2.92429610,-1.66399640,132.03180164,0.10835297,0.08387583,-0.02447714,-22.59018373,0.26199143,0.27024972,0.00825829,3.15212219,-0.12165622,-0.17931521,-0.05765899,47.39502016,4.11503240,4.39428030,0.27924790,6.78604377,-5.37533210,-7.31857640,-1.94324430,36.15114869,0.16329514,0.16906836,0.00577322,3.53545121,-0.05494217,-0.08519253,-0.03025035,55.05853036,0.11190221,0.14983014,0.03792793,33.89381675,816.62811000,1102.24180000,285.61369000,34.97475613,
C4: Min (node 816) → C1: Min (node 2788) in NEF (0.99939072),2.65240010,2.20988470,-0.44251540,-16.68358405,43.61168600,40.25667800,-3.35500800,-7.69291057,2.65699770,2.18184040,-0.47515730,-17.88324092,17.19685000,16.33354700,-0.86330300,-5.02012287,1.75159530,1.46475120,-0.28684410,-16.37616292,0.05001426,0.02551574,-0.02449852,-48.98306611,-0.05420218,-0.03964608,0.01455611,-26.85520150,0.61080035,3.83913410,3.22833375,528.54156845,-0.04339189,-0.05424602,-0.01085413,25.01418410,0.53659188,0.43065976,-0.10593212,-19.74165543,-0.59079406,-0.47030584,0.12048822,-20.39428426,13.62542300,12.22452300,-1.40090000,-10.28151566,-13.01462300,-8.38538850,4.62923450,-35.56948595,0.29645599,0.22782397,-0.06863202,-23.15082923,-0.33984789,-0.28207000,0.05777789,-17.00110305,0.45040239,0.37256674,-0.07783565,-17.28135812,2795.58740000,2198.15690000,-597.43050000,-21.37048192,
H1: Min (node 4664) → H5: Min (node 4666) in NEF (0.99988587),0.93272440,0.93725702,0.00453262,0.48595491,47.65279300,48.00074700,0.34795400,0.73018595,0.58157835,0.58300069,0.00142234,0.24456550,31.18304100,30.91078900,-0.27225200,-0.87307713,0.93272440,0.93725702,0.00453262,0.48595491,0.06727559,0.06274298,-0.00453261,-6.73737928,0.00000000,0.00000000,-0.00000000,-89.10043608,0.00000003,0.00000001,-0.00000002,-57.72699505,-0.00000000,-0.00000000,0.00000000,-83.29750457,0.33836081,0.33915394,0.00079313,0.23440362,-0.33836081,-0.33915394,-0.00079313,0.23440362,11.47761200,11.54828100,0.07066900,0.61571170,-11.47761200,-11.54828100,-0.07066900,0.61571170,0.16489091,0.16495464,0.00006373,0.03864980,-0.16489091,-0.16495464,-0.00006373,0.03864980,1.00000000,1.00000000,0.00000000,0.00000000,3846.43400000,3843.38180000,-3.05220000,-0.07935142,
H2: Min (node 2914) → H6: Min (node 1029) in NEF (0.99982992),0.88653743,0.94851679,0.06197936,6.99117239,43.82786300,47.82446300,3.99660000,9.11885665,0.56319505,0.58810256,0.02490751,4.42253709,25.72010100,26.96586300,1.24576200,4.84353463,0.88653743,0.94851679,0.06197936,6.99117239,0.11346257,0.05148321,-0.06197936,-54.62537998,-0.00000000,0.00000000,0.00000000,-565.55577682,-0.00000003,-0.00000000,0.00000003,-94.40497061,0.00000000,0.00000000,-0.00000000,-73.52310925,0.33087019,0.33894044,0.00807025,2.43909855,-0.33087019,-0.33894044,-0.00807025,2.43909855,10.97712100,10.93194000,-0.04518100,-0.41159244,-10.97712100,-10.93194000,0.04518100,-0.41159244,0.16253575,0.16508359,0.00254784,1.56755668,-0.16253575,-0.16508359,-0.00254784,1.56755668,1.00000000,1.00000000,0.00000000,0.00000000,3968.44240000,3804.91540000,-163.52700000,-4.12068473,
H3: Min (node 4251) → H4: Min (node 2135) in NEF (0.99975536),1.01126230,0.94551411,-0.06574819,-6.50159607,52.69499600,47.80125100,-4.89374500,-9.28692546,0.61539943,0.59058192,-0.02481751,-4.03274829,31.53236600,29.55499300,-1.97737300,-6.27093127,1.01126230,0.94551411,-0.06574819,-6.50159607,-0.01126232,0.05448589,0.06574821,-583.78927111,-0.00000000,0.00000000,0.00000000,-173.93881126,-0.00000001,0.00000002,0.00000004,-319.32407294,0.00000000,0.00000000,0.00000000,525.14464643,0.33995569,0.33542159,-0.00453410,-1.33373264,-0.33995569,-0.33542159,0.00453410,-1.33373264,10.39864200,10.72877900,0.33013700,3.17480879,-10.39864200,-10.72877900,-0.33013700,3.17480879,0.16623809,0.16520926,-0.00102883,-0.61888945,-0.16623809,-0.16520926,0.00102883,-0.61888945,1.00000000,1.00000000,0.00000000,0.00000000,3651.16980000,3815.79520000,164.62540000,4.50883988,
H4: Min (node 4251) → H4: Min (node 2135) in NEF (0.99975536),1.01126230,0.94551411,-0.06574819,-6.50159607,52.69499600,47.80125100,-4.89374500,-9.28692546,0.61539943,0.59058192,-0.02481751,-4.03274829,31.53236600,29.55499300,-1.97737300,-6.27093127,1.01126230,0.94551411,-0.06574819,-6.50159607,-0.01126232,0.05448589,0.06574821,-583.78927111,-0.00000000,0.00000000,0.00000000,-173.93881126,-0.00000001,0.00000002,0.00000004,-319.32407294,0.00000000,0.00000000,0.00000000,525.14464643,0.33995569,0.33542159,-0.00453410,-1.33373264,-0.33995569,-0.33542159,0.00453410,-1.33373264,10.39864200,10.72877900,0.33013700,3.17480879,-10.39864200,-10.72877900,-0.33013700,3.17480879,0.16623809,0.16520926,-0.00102883,-0.61888945,-0.16623809,-0.16520926,0.00102883,-0.61888945,1.00000000,1.00000000,0.00000000,0.00000000,3651.16980000,3815.79520000,164.62540000,4.50883988,
H5: Min (node 4664) → H5: Min (node 4666) in NEF (0.99988587),0.93272440,0.93725702,0.00453262,0.48595491,47.65279300,48.00074700,0.34795400,0.73018595,0.58157835,0.58300069,0.00142234,0.24456550,31.18304100,30.91078900,-0.27225200,-0.87307713,0.93272440,0.93725702,0.00453262,0.48595491,0.06727559,0.06274298,-0.00453261,-6.73737928,0.00000000,0.00000000,-0.00000000,-89.10043608,0.00000003,0.00000001,-0.00000002,-57.72699505,-0.00000000,-0.00000000,0.00000000,-83.29750457,0.33836081,0.33915394,0.00079313,0.23440362,-0.33836081,-0.33915394,-0.00079313,0.23440362,11.47761200,11.54828100,0.07066900,0.61571170,-11.47761200,-11.54828100,-0.07066900,0.61571170,0.16489091,0.16495464,0.00006373,0.03864980,-0.16489091,-0.16495464,-0.00006373,0.03864980,1.00000000,1.00000000,0.00000000,0.00000000,3846.43400000,3843.38180000,-3.05220000,-0.07935142,
H6: Min (node 2914) → H6: Min (node 1029) in NEF (0.99982992),0.88653743,0.94851679,0.06197936,6.99117239,43.82786300,47.82446300,3.99660000,9.11885665,0.56319505,0.58810256,0.02490751,4.42253709,25.72010100,26.96586300,1.24576200,4.84353463,0.88653743,0.94851679,0.06197936,6.99117239,0.11346257,0.05148321,-0.06197936,-54.62537998,-0.00000000,0.00000000,0.00000000,-565.55577682,-0.00000003,-0.00000000,0.00000003,-94.40497061,0.00000000,0.00000000,-0.00000000,-73.52310925,0.33087019,0.33894044,0.00807025,2.43909855,-0.33087019,-0.33894044,-0.00807025,2.43909855,10.97712100,10.93194000,-0.04518100,-0.41159244,-10.97712100,-10.93194000,0.04518100,-0.41159244,0.16253575,0.16508359,0.00254784,1.56755668,-0.16253575,-0.16508359,-0.00254784,1.56755668,1.00000000,1.00000000,0.00000000,0.00000000,3968.44240000,3804.91540000,-163.52700000,-4.12068473,
UNMAPPED: C1: Min (node 3378) in NEF,0.64405596,,,,5.71118550,,,,0.67368983,,,,2.04352700,,,,0.43075219,,,,-0.00414467,,,,0.00009968,,,,-4.71379120,,,,0.03358218,,,,0.13832206,,,,-0.13822238,,,,1.45843610,,,,-6.17222730,,,,0.09466009,,,,-0.06107791,,,,0.10665188,,,,758.96737000,,,,
Total,30.40962498,28.47823238,-1.93139260,-6.35125425,656.56573870,638.89598240,-17.66975630,-2.69123947,28.23091231,26.21036802,-2.02054429,-7.15720508,319.73778260,312.28470060,-7.45308200,-2.33099821,22.19632115,20.90483984,-1.29148131,-5.81844758,0.23028624,0.24194495,0.01165871,5.06270302,0.00009968,-0.00019937,-0.00029904,-300.01470694,-4.71379120,9.42758227,14.14137347,-299.99999727,0.03358218,-0.06716436,-0.10074655,-299.99999968,7.26052828,6.84219492,-0.41833336,-5.76174823,-7.26042858,-6.84239432,0.41803426,-5.75770776,181.73534790,177.00704000,-4.72830790,-2.60175467,-186.44914070,-167.57945660,18.86968410,-10.12055300,3.99115749,3.70485724,-0.28630025,-7.17336393,-3.95757533,-3.77202163,0.18555370,-4.68857019,10.10665188,9.78669623,-0.31995565,-3.16579276,48921.31299000,46701.17014000,-2220.14285000,-4.53819146,
