Dataset name,Region name,Atom name,I: Area Bader charge,I: Average curvature,I: Average curvature-scaled torsion,I: Average net plane curvature,I: Average torsion,I: Deformation (kinetic) energy,I: Deformation (kinetic) negative energy,I: Deformation (kinetic) positive energy,I: Deformation charge,I: Deformation negative charge,I: Deformation negative volume,I: Deformation positive charge,I: Deformation positive volume,I: Deformation volume,I: Electron Density SCF,I: Electron Localization Function SCF,I: Gradient bundle partition function contribution (from IN Te),I: Gradient bundle probability (from IN Te),I: Kinetic Energy Density SCF,I: Solid angle (alpha),I: Te per electron,I: Te per valence electron,I: Valence Bader charge,I: Valence density,I: Volume,I: Volume Bader charge,I: Volume fraction,I: Area Bader charge (boundary),I: Average curvature (boundary),I: Average curvature-scaled torsion (boundary),I: Average net plane curvature (boundary),I: Average torsion (boundary),I: Deformation (kinetic) energy (boundary),I: Deformation (kinetic) negative energy (boundary),I: Deformation (kinetic) positive energy (boundary),I: Deformation charge (boundary),I: Deformation negative charge (boundary),I: Deformation negative volume (boundary),I: Deformation positive charge (boundary),I: Deformation positive volume (boundary),I: Deformation volume (boundary),I: Electron Density SCF (boundary),I: Electron Localization Function SCF (boundary),I: Gradient bundle partition function contribution (from IN Te) (boundary),I: Gradient bundle probability (from IN Te) (boundary),I: Kinetic Energy Density SCF (boundary),I: Solid angle (alpha) (boundary),I: Te per electron (boundary),I: Te per valence electron (boundary),I: Valence Bader charge (boundary),I: Valence density (boundary),I: Volume (boundary),I: Volume Bader charge (boundary),I: Volume fraction (boundary),I: Area Bader charge (with boundary error),I: Average curvature (with boundary error),I: Average curvature-scaled torsion (with boundary error),I: Average net plane curvature (with boundary error),I: Average torsion (with boundary error),I: Deformation (kinetic) energy (with boundary error),I: Deformation (kinetic) negative energy (with boundary error),I: Deformation (kinetic) positive energy (with boundary error),I: Deformation charge (with boundary error),I: Deformation negative charge (with boundary error),I: Deformation negative volume (with boundary error),I: Deformation positive charge (with boundary error),I: Deformation positive volume (with boundary error),I: Deformation volume (with boundary error),I: Electron Density SCF (with boundary error),I: Electron Localization Function SCF (with boundary error),I: Gradient bundle partition function contribution (from IN Te) (with boundary error),I: Gradient bundle probability (from IN Te) (with boundary error),I: Kinetic Energy Density SCF (with boundary error),I: Solid angle (alpha) (with boundary error),I: Te per electron (with boundary error),I: Te per valence electron (with boundary error),I: Valence Bader charge (with boundary error),I: Valence density (with boundary error),I: Volume (with boundary error),I: Volume Bader charge (with boundary error),I: Volume fraction (with boundary error)
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 6 from INS: Volume,C 2: Max (node 6140) from INS: Volume,0.014101595,367.88271,11.578221,155.62034,96.923873,-0.020959076,-0.24539283,0.22443375,-0.0097145985,-0.4252324,-8.178319,0.4155178,10.814248,2.6359288,1.9132027,10.448606,8.262403,0.31749572,1.9093125,0.32121738,2029.9312,3438.9558,0.0097145985,1.2707679,28.998406,0.20680871,0.35333523,0.034130613,7.7159875,0.39402102,3.6569702,2.5626359,-0.020844949,-0.020887909,4.2959451e-05,-0.033877256,-0.033978249,-0.47441111,0.00010099364,0.020161623,-0.45424948,0.077174903,0.3522057,0.67753049,0.026035166,0.090631936,0.018550919,102.31402,202.03013,0.033877256,0.040073064,1.0682341,0.0009214054,0.013016051,-0.0029637113 +/- 0.017065307,364.02471 +/- 3.8579937,11.38121 +/- 0.19701051,153.79185 +/- 1.8284851,95.642555 +/- 1.281318,-0.010536601 +/- 0.010422475,-0.23494887 +/- 0.010443954,0.22441227 +/- 2.1479726e-05,0.0072240294 +/- 0.016938628,-0.40824328 +/- 0.016989125,-7.9411134 +/- 0.23720555,0.41546731 +/- 5.0496822e-05,10.804167 +/- 0.010080811,2.8630535 +/- 0.22712474,1.8746152 +/- 0.038587451,10.272503 +/- 0.17610285,7.9236377 +/- 0.33876525,0.30447814 +/- 0.013017583,1.8639966 +/- 0.045315968,0.31194192 +/- 0.0092754596,1978.7742 +/- 51.157012,3337.9407 +/- 101.01507,-0.0072240294 +/- 0.016938628,1.2507314 +/- 0.020036532,28.464288 +/- 0.53411704,0.20634801 +/- 0.0004607027,0.34682721 +/- 0.0065080256
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 6 from INS: Volume,H 4: Max (node 5452) from INS: Volume,0.11951322,1551.1097,69.416489,1197.6175,1280.0007,-9.0615515e-11,-0.16266218,0.16266218,8.1055695e-10,-0.32689535,-10.846539,0.32689535,10.846539,-4.6234163e-09,0.88048678,27.898779,3291.3731,1,0.56424697,1,3984.9879,3984.9879,-8.1055695e-10,0.88048678,43.525067,0.11951322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11951322 +/- 0,1551.1097 +/- 0,69.416489 +/- 0,1197.6175 +/- 0,1280.0007 +/- 0,-9.0615515e-11 +/- 0,-0.16266218 +/- 0,0.16266218 +/- 0,8.1055695e-10 +/- 0,-0.32689535 +/- 0,-10.846539 +/- 0,0.32689535 +/- 0,10.846539 +/- 0,-4.6234163e-09 +/- 0,0.88048678 +/- 0,27.898779 +/- 0,3291.3731 +/- 0,1 +/- 0,0.56424697 +/- 0,1 +/- 0,3984.9879 +/- 0,3984.9879 +/- 0,-8.1055695e-10 +/- 0,0.88048678 +/- 0,43.525067 +/- 0,0.11951322 +/- 0,1 +/- 0
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Electron Density SCF,full,-0.12247577,827.3742,25.14266,455.22107,973.52709,0.11191425,-0.54551659,0.65743083,0.1009965,-0.97327652,-21.876272,1.074273,22.705728,0.82945619,4.8110996,30.836731,19.297784,0.77173817,4.8066169,0.78143731,4946.9587,8268.1062,-0.1009965,3.248225,72.275762,-0.054970153,0.79268825,0.069990411,16.959808,0.94764363,7.8149712,17.891167,-0.043784802,-0.043907481,0.00012267968,-0.071102353,-0.071318708,-0.99732625,0.00021635477,0.067163862,-0.93016238,0.19158388,1.1111576,1.4252356,0.056634328,0.21813168,0.043595715,234.20786,441.331,0.071102353,0.10439245,3.0361201,0.0066053666,0.033031541,-0.15747097 +/- 0.034995205,818.8943 +/- 8.4799042,24.668839 +/- 0.47382182,451.31358 +/- 3.9074856,964.58151 +/- 8.9455837,0.13380665 +/- 0.021892401,-0.52356284 +/- 0.021953741,0.6573695 +/- 6.1339839e-05,0.13654768 +/- 0.035551177,-0.93761717 +/- 0.035659354,-21.377609 +/- 0.49866312,1.0741648 +/- 0.00010817739,22.672147 +/- 0.033581931,1.2945374 +/- 0.46508119,4.7153077 +/- 0.095791939,30.281153 +/- 0.55557878,18.585166 +/- 0.71261778,0.743421 +/- 0.028317164,4.697551 +/- 0.10906584,0.75963945 +/- 0.021797857,4829.8547 +/- 117.10393,8047.4407 +/- 220.6655,-0.13654768 +/- 0.035551177,3.1960288 +/- 0.052196224,70.757702 +/- 1.51806,-0.058272836 +/- 0.0033026833,0.77617247 +/- 0.01651577
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Electron Density SCF,C 1: Max (node 6092) from INS: Electron Density SCF,-0.080571003,435.92747,13.653416,249.66226,736.43858,0.063285811,-0.27106036,0.33434617,0.054012668,-0.49303753,-12.352013,0.54705019,11.826477,-0.52553634,2.537846,17.864802,9.6088896,0.3994273,2.5232041,0.40954583,2545.9542,4200.371,-0.054012668,1.7187543,40.399443,-0.11212599,0.40428666,0.027724091,8.1055942,0.53825546,3.7939122,15.503551,-0.017820602,-0.017893375,7.2772469e-05,-0.029134415,-0.029256082,-0.40523993,0.00012166691,0.051827855,-0.35341208,0.10276431,0.71037008,0.59435174,0.024706321,0.11280816,0.021748067,114.3299,200.62992,0.029134415,0.059268176,1.8198226,0.0065040278,0.018211389,-0.094433048 +/- 0.013862045,431.87468 +/- 4.0527971,13.384288 +/- 0.26912773,247.7653 +/- 1.8969561,728.6868 +/- 7.7517757,0.072196112 +/- 0.0089103012,-0.26211367 +/- 0.0089466874,0.33430979 +/- 3.6386235e-05,0.068579876 +/- 0.014567208,-0.47840949 +/- 0.014628041,-12.149393 +/- 0.20261997,0.54698936 +/- 6.0833455e-05,11.800563 +/- 0.025913927,-0.3488303 +/- 0.17670604,2.4864638 +/- 0.051382155,17.509617 +/- 0.35518504,9.3117137 +/- 0.29717587,0.38707414 +/- 0.01235316,2.4668 +/- 0.056404082,0.39867179 +/- 0.010874033,2488.7893 +/- 57.164951,4100.056 +/- 100.31496,-0.068579876 +/- 0.014567208,1.6891202 +/- 0.029634088,39.489532 +/- 0.90991129,-0.115378 +/- 0.0032520139,0.39518097 +/- 0.0091056947
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Electron Density SCF,C 2: Max (node 6172) from INS: Electron Density SCF,-0.041904763,391.44673,11.489244,205.55881,237.08852,0.048628439,-0.27445622,0.32308466,0.046983836,-0.48023899,-9.5242591,0.52722283,10.879252,1.3549925,2.2732537,12.97193,9.688894,0.37231087,2.2834128,0.37189148,2401.0045,4067.7352,-0.046983836,1.5294707,31.876319,0.057155838,0.38840158,0.04226632,8.8542143,0.40938817,4.021059,2.387616,-0.025964199,-0.026014106,4.9907209e-05,-0.041967938,-0.042062626,-0.59208631,9.4687861e-05,0.015336008,-0.57675031,0.088819569,0.40078748,0.83088382,0.031928007,0.10532351,0.021847648,119.87796,240.70108,0.041967938,0.045124272,1.2162975,0.0001013388,0.014820151,-0.063037923 +/- 0.02113316,387.01962 +/- 4.4271071,11.28455 +/- 0.20469408,203.54828 +/- 2.0105295,235.89471 +/- 1.193808,0.061610538 +/- 0.0129821,-0.26144917 +/- 0.013007053,0.32305971 +/- 2.4953605e-05,0.067967805 +/- 0.020983969,-0.45920768 +/- 0.021031313,-9.2282159 +/- 0.29604316,0.52717548 +/- 4.734393e-05,10.871584 +/- 0.0076680038,1.6433677 +/- 0.28837515,2.2288439 +/- 0.044409784,12.771536 +/- 0.20039374,9.2734521 +/- 0.41544191,0.35634687 +/- 0.015964003,2.230751 +/- 0.052661756,0.36096766 +/- 0.010923824,2341.0655 +/- 59.938978,3947.3847 +/- 120.35054,-0.067967805 +/- 0.020983969,1.5069086 +/- 0.022562136,31.26817 +/- 0.60814874,0.057105169 +/- 5.06694e-05,0.38099151 +/- 0.0074100756
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Kinetic Energy Density SCF,full,-0.14475361,831.00997,25.068178,456.23202,980.72326,0.12788916,-0.52954168,0.65743083,0.12365928,-0.95061374,-21.867449,1.074273,22.705728,0.83827949,4.764754,30.432094,18.814883,0.75237406,4.7538819,0.77000007,4892.2228,8157.7189,-0.12365928,3.2247539,71.222838,-0.076090396,0.78144394,0.071851578,16.542597,0.88573764,7.7047942,15.068327,-0.045104352,-0.045801443,0.00069709083,-0.072954039,-0.07435913,-1.0491002,0.0014050906,0.10257445,-0.94652577,0.19102035,1.124582,1.4380571,0.057199503,0.21811199,0.043811988,231.44982,439.34474,0.072954039,0.10339637,3.0360214,0.0084181713,0.033239753,-0.1806794 +/- 0.035925789,822.73867 +/- 8.2712983,24.625309 +/- 0.44286882,452.37962 +/- 3.8523971,973.18909 +/- 7.5341636,0.15044133 +/- 0.022552176,-0.50664095 +/- 0.022900721,0.65708229 +/- 0.00034854542,0.1601363 +/- 0.036477019,-0.91343418 +/- 0.037179565,-21.342899 +/- 0.52455011,1.0735705 +/- 0.00070254531,22.654441 +/- 0.051287223,1.3115424 +/- 0.47326289,4.6692439 +/- 0.095510174,29.869803 +/- 0.56229098,18.095854 +/- 0.71902853,0.72377431 +/- 0.028599751,4.6448259 +/- 0.109056,0.74809408 +/- 0.021905994,4776.4979 +/- 115.72491,7938.0465 +/- 219.67237,-0.1601363 +/- 0.036477019,3.1730557 +/- 0.051698186,69.704827 +/- 1.5180107,-0.080299481 +/- 0.0042090856,0.76482406 +/- 0.016619877
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Kinetic Energy Density SCF,C 1: Max (node 6092) from INS: Kinetic Energy Density SCF,-0.092333237,439.40045,13.634313,250.78384,742.11942,0.072084441,-0.26226173,0.33434617,0.066221893,-0.4808283,-12.391246,0.54705019,11.826477,-0.56476888,2.5082509,17.57182,9.3517614,0.38873886,2.4906009,0.40265295,2514.1717,4141.2572,-0.066221893,1.702945,39.671421,-0.12624388,0.39700117,0.030281237,8.2606368,0.52108793,3.4970523,12.726734,-0.019187207,-0.019377002,0.00018979454,-0.031686168,-0.031969522,-0.4724259,0.00028335336,0.031147243,-0.44127866,0.099708243,0.67635105,0.61742291,0.025665355,0.1109421,0.021664913,114.51586,203.90208,0.031686168,0.056378416,1.7236467,0.0037853649,0.017248935,-0.10747385 +/- 0.015140618,435.27013 +/- 4.1303184,13.373769 +/- 0.26054397,249.03531 +/- 1.7485261,735.75605 +/- 6.3633671,0.081678044 +/- 0.0095936036,-0.25257323 +/- 0.0096885009,0.33425127 +/- 9.4897271e-05,0.082064977 +/- 0.015843084,-0.46484354 +/- 0.015984761,-12.155033 +/- 0.23621295,0.54690852 +/- 0.00014167668,11.810903 +/- 0.015573621,-0.34412955 +/- 0.22063933,2.4583968 +/- 0.049854121,17.233645 +/- 0.33817553,9.0430499 +/- 0.30871145,0.37590618 +/- 0.012832677,2.4351299 +/- 0.055471051,0.39182049 +/- 0.010832457,2456.9138 +/- 57.257929,4039.3062 +/- 101.95104,-0.082064977 +/- 0.015843084,1.6747558 +/- 0.028189208,38.809598 +/- 0.86182333,-0.12813656 +/- 0.0018926825,0.38837671 +/- 0.0086244673
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Kinetic Energy Density SCF,C 2: Max (node 6172) from INS: Kinetic Energy Density SCF,-0.052420377,391.60952,11.433865,205.44818,238.60384,0.055804718,-0.26727995,0.32308466,0.057437386,-0.46978544,-9.4762032,0.52722283,10.879252,1.4030484,2.2565031,12.860273,9.4631213,0.3636352,2.2632809,0.36734713,2378.0511,4016.4617,-0.057437386,1.5218089,31.551417,0.050153484,0.38444277,0.041570342,8.2819598,0.3646497,4.2077419,2.341593,-0.025917145,-0.026424441,0.00050729629,-0.04126787,-0.042389608,-0.57667432,0.0011217373,0.071427203,-0.50524711,0.091312105,0.44823091,0.82063416,0.031534148,0.10716989,0.022147075,116.93396,235.44266,0.04126787,0.047017956,1.3123748,0.0046328063,0.015990819,-0.073205548 +/- 0.020785171,387.46854 +/- 4.1409799,11.25154 +/- 0.18232485,203.34431 +/- 2.1038709,237.43305 +/- 1.1707965,0.06876329 +/- 0.012958572,-0.25406773 +/- 0.01321222,0.32283102 +/- 0.00025364815,0.078071321 +/- 0.020633935,-0.44859064 +/- 0.021194804,-9.1878661 +/- 0.28833716,0.52666196 +/- 0.00056086863,10.843538 +/- 0.035713602,1.6556719 +/- 0.25262356,2.2108471 +/- 0.045656052,12.636158 +/- 0.22411545,9.0528042 +/- 0.41031708,0.34786813 +/- 0.015767074,2.209696 +/- 0.053584946,0.35627359 +/- 0.011073537,2319.5841 +/- 58.466981,3898.7404 +/- 117.72133,-0.078071321 +/- 0.020633935,1.4982999 +/- 0.023508978,30.89523 +/- 0.65618738,0.047837081 +/- 0.0023164032,0.37644736 +/- 0.0079954093
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Volume,full,0.009286642,835.88711,25.977012,458.66383,965.87923,0.0264654,-0.63096544,0.65743083,-0.032869897,-1.1071429,-23.464319,1.074273,22.705728,-0.75859065,5.0732904,32.457052,21.855983,0.87427136,5.1156213,0.84709617,5277.9864,8940.5614,0.032869897,3.379098,76.758928,-0.029021175,0.84071153,0.073823633,18.068701,1.1205679,8.8846517,19.925467,-0.045797046,-0.046519022,0.00072197602,-0.075068684,-0.076250882,-1.1467634,0.0011821982,0.10189591,-1.0448674,0.2063789,1.1801039,1.4888177,0.059479871,0.23477014,0.046700422,252.65679,470.85333,0.075068684,0.11297806,3.2161422,0.0042018466,0.035096791,-0.027625175 +/- 0.036911817,826.85276 +/- 9.0343503,25.416728 +/- 0.56028394,454.2215 +/- 4.4423258,955.91649 +/- 9.9627336,0.049363923 +/- 0.022898523,-0.60770592 +/- 0.023259511,0.65706985 +/- 0.00036098801,0.0046644448 +/- 0.037534342,-1.0690175 +/- 0.038125441,-22.890937 +/- 0.57338168,1.0736819 +/- 0.00059109911,22.654781 +/- 0.050947957,-0.23615693 +/- 0.52243372,4.9701009 +/- 0.10318945,31.867 +/- 0.59005193,21.111574 +/- 0.74440887,0.84453143 +/- 0.029739936,4.9982362 +/- 0.11738507,0.82374596 +/- 0.023350211,5151.658 +/- 126.32839,8705.1347 +/- 235.42667,-0.0046644448 +/- 0.037534342,3.322609 +/- 0.056489028,75.150857 +/- 1.6080711,-0.031122098 +/- 0.0021009233,0.82316314 +/- 0.017548396
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Volume,C 1: Max (node 6092) from INS: Volume,-0.010609563,438.46962,14.132967,250.2346,730.19207,0.017105654,-0.31724052,0.33434617,-0.018427467,-0.56547766,-13.139285,0.54705019,11.826477,-1.3128078,2.6972225,19.03465,10.955315,0.4553962,2.7066086,0.44776883,2733.7295,4561.6328,0.018427467,1.8016849,43.431709,-0.08943501,0.43463125,0.034027253,8.1560099,0.58668182,3.6946433,16.927513,-0.021466404,-0.02212065,0.00065424623,-0.035582555,-0.036644555,-0.58569241,0.0010620007,0.067780675,-0.51791173,0.10987498,0.73221566,0.72239246,0.030028784,0.12259062,0.023983705,129.59918,233.83186,0.035582555,0.061907567,1.8787252,0.0029300714,0.018800841,-0.02762319 +/- 0.017013627,434.39162 +/- 4.0780049,13.839626 +/- 0.29334091,248.38728 +/- 1.8473216,721.72831 +/- 8.4637567,0.027838856 +/- 0.010733202,-0.30618019 +/- 0.011060325,0.33401905 +/- 0.00032712312,-0.00063618941 +/- 0.017791277,-0.54715538 +/- 0.018322278,-12.846439 +/- 0.2928462,0.54651919 +/- 0.00053100033,11.792587 +/- 0.033890338,-1.053852 +/- 0.25895587,2.642285 +/- 0.054937488,18.668543 +/- 0.36610783,10.594119 +/- 0.36119623,0.44038181 +/- 0.015014392,2.6453133 +/- 0.061295311,0.43577697 +/- 0.011991852,2668.9299 +/- 64.799592,4444.7169 +/- 116.91593,0.00063618941 +/- 0.017791277,1.7707311 +/- 0.030953783,42.492346 +/- 0.93936258,-0.090900045 +/- 0.0014650357,0.42523083 +/- 0.0094004207
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 7 from INS: Volume,C 2: Max (node 6172) from INS: Volume,0.019896205,397.41748,11.844045,208.42923,235.68715,0.0093597452,-0.31372492,0.32308466,-0.01444243,-0.54166526,-10.325034,0.52722283,10.879252,0.5542172,2.3760679,13.422401,10.900668,0.41887516,2.4090127,0.39932734,2544.2569,4378.9285,0.01444243,1.5774132,33.327219,0.060413835,0.40608028,0.03979638,9.9126908,0.53388606,5.1900084,2.9979537,-0.024330643,-0.024398373,6.772979e-05,-0.039486129,-0.039606326,-0.56107095,0.00012019755,0.034115239,-0.52695571,0.096503924,0.44788819,0.76642529,0.029451087,0.11217951,0.022716717,123.0576,237.02147,0.039486129,0.05107049,1.3374171,0.0012717753,0.01629595,-1.9848609e-06 +/- 0.01989819,392.46114 +/- 4.9563454,11.577102 +/- 0.26694303,205.83422 +/- 2.5950042,234.18818 +/- 1.4989768,0.021525067 +/- 0.012165321,-0.30152573 +/- 0.012199186,0.3230508 +/- 3.3864895e-05,0.0053006342 +/- 0.019743064,-0.52186209 +/- 0.019803163,-10.044499 +/- 0.28053548,0.52716273 +/- 6.0098776e-05,10.862194 +/- 0.017057619,0.81769505 +/- 0.26347786,2.3278159 +/- 0.048251962,13.198457 +/- 0.22394409,10.517455 +/- 0.38321264,0.40414962 +/- 0.014725544,2.3529229 +/- 0.056089757,0.38796898 +/- 0.011358359,2482.7281 +/- 61.5288,4260.4178 +/- 118.51074,-0.0053006342 +/- 0.019743064,1.5518779 +/- 0.025535245,32.65851 +/- 0.66870853,0.059777947 +/- 0.00063588764,0.39793231 +/- 0.008147975
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 8 from INS: Electron Density SCF,full,0.008292934,2013.8977,83.868549,1258.0102,3138.0816,-0.032240927,-0.3695376,0.33729667,-0.038141193,-0.70265915,-19.660352,0.66451796,18.953934,-0.70641845,2.721401,38.96991,3151.1017,1.2909668,2.3110801,1.2882823,5448.0753,6612.6495,0.038141193,2.1448364,80.468716,-0.034122831,1.281213,0.020058409,7.5449912,0.49755265,3.4076148,18.957984,-0.012493382,-0.013041914,0.000548532,-0.021172678,-0.022325288,-0.41836903,0.0011526107,0.10774504,-0.31062399,0.083037775,0.57516806,0.44925952,0.018675053,0.090713702,0.017182697,92.258899,160.92854,0.021172678,0.04867238,1.4064037,0.0014074887,0.01407421,-0.0017362708 +/- 0.010029205,2010.1252 +/- 3.7724956,83.619773 +/- 0.24877632,1256.3064 +/- 1.7038074,3128.6026 +/- 9.4789921,-0.025994235 +/- 0.0062466912,-0.36301664 +/- 0.0065209572,0.33702241 +/- 0.000274266,-0.027554854 +/- 0.010586339,-0.69149651 +/- 0.011162644,-19.451168 +/- 0.20918452,0.66394165 +/- 0.00057630533,18.900061 +/- 0.053872521,-0.55110645 +/- 0.15531199,2.6798821 +/- 0.041518887,38.682326 +/- 0.28758403,3150.877 +/- 0.22462976,1.2816293 +/- 0.0093375263,2.2657233 +/- 0.045356851,1.279691 +/- 0.0085913487,5401.9459 +/- 46.12945,6532.1852 +/- 80.464272,0.027554854 +/- 0.010586339,2.1205002 +/- 0.02433619,79.765514 +/- 0.70320187,-0.034826575 +/- 0.00070374437,1.2741759 +/- 0.0070371052
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 8 from INS: Electron Density SCF,C 1: Max (node 6114) from INS: Electron Density SCF,0.019446585,363.49517,10.830463,174.56972,594.91249,-0.032240926,-0.20322651,0.17098559,-0.038141192,-0.35935013,-8.9008402,0.32120894,8.1944218,-0.70641844,1.7102473,10.538909,6.9996914,0.2909668,1.6993136,0.28828232,1808.6305,2973.2047,0.038141192,1.1336827,28.100976,-0.02296918,0.28121303,0.020058409,7.5449912,0.49755265,3.4076148,18.957984,-0.012493382,-0.013041914,0.000548532,-0.021172678,-0.022325288,-0.41836903,0.0011526107,0.10774504,-0.31062399,0.083037775,0.57516806,0.44925952,0.018675053,0.090713702,0.017182697,92.258899,160.92854,0.021172678,0.04867238,1.4064037,0.0014074887,0.01407421,0.0094173799 +/- 0.010029205,359.72267 +/- 3.7724956,10.581686 +/- 0.24877632,172.86591 +/- 1.7038074,585.4335 +/- 9.4789921,-0.025994235 +/- 0.0062466912,-0.19670556 +/- 0.0065209572,0.17071132 +/- 0.000274266,-0.027554853 +/- 0.010586339,-0.34818749 +/- 0.011162644,-8.6916557 +/- 0.20918452,0.32063264 +/- 0.00057630533,8.1405493 +/- 0.053872521,-0.55110644 +/- 0.15531199,1.6687285 +/- 0.041518887,10.251325 +/- 0.28758403,6.7750616 +/- 0.22462976,0.28162927 +/- 0.0093375263,1.6539568 +/- 0.045356851,0.27969097 +/- 0.0085913487,1762.5011 +/- 46.12945,2892.7404 +/- 80.464272,0.027554853 +/- 0.010586339,1.1093465 +/- 0.02433619,27.397774 +/- 0.70320187,-0.023672924 +/- 0.00070374437,0.27417592 +/- 0.0070371052
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 8 from INS: Electron Density SCF,H 6: Max (node 5456) from INS: Electron Density SCF,-0.011153651,1650.4025,73.038087,1083.4405,2543.1691,-2.2204238e-10,-0.16631109,0.16631109,-6.8121153e-10,-0.34330902,-10.759512,0.34330902,10.759512,-9.5994039e-09,1.0111537,28.431001,3144.102,1,0.61176648,1,3639.4448,3639.4448,6.8121153e-10,1.0111537,52.36774,-0.011153651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011153651 +/- 0,1650.4025 +/- 0,73.038087 +/- 0,1083.4405 +/- 0,2543.1691 +/- 0,-2.2204238e-10 +/- 0,-0.16631109 +/- 0,0.16631109 +/- 0,-6.8121153e-10 +/- 0,-0.34330902 +/- 0,-10.759512 +/- 0,0.34330902 +/- 0,10.759512 +/- 0,-9.5994039e-09 +/- 0,1.0111537 +/- 0,28.431001 +/- 0,3144.102 +/- 0,1 +/- 0,0.61176648 +/- 0,1 +/- 0,3639.4448 +/- 0,3639.4448 +/- 0,6.8121153e-10 +/- 0,1.0111537 +/- 0,52.36774 +/- 0,-0.011153651 +/- 0,1 +/- 0
cis-1-3-butadiene_EEF00125-xPlus_SP,Bond 8 from INS: Kinetic Energy Density SCF,full,0.013510225,2010.3381,83.846883,1256.8287,3132.4008,-0.036474378,-0.37377105,0.33729667,-0.043558819,-0.70807678,-19.592477,0.66451796,18.953934,-0.63854295,2.7347194,39.121321,3151.2266,1.2961617,2.3254023,1.2913716,5461.9629,6638.3988,0.043558819,2.1519762,80.845297,-0.024830064,1.2849816,0.021783357,7.3188672,0.51601865,3.1246609,18.300977,-0.013638109,-0.014240196,0.0006020867,-0.022950084,-0.024271846,-0.42853093,0.0013217623,0.10431507,-0.32421586,0.086166496,0.60250594,0.47169701,0.019607746,0.094427866,0.017991642,94.877109,166.27146,0.022950084,0.050183212,1.4736479,0.0023163342,0.014747138,0.0026185466 +/- 0.010891679,2006.6787 +/- 3.6594336,83.588874 +/- 0.25800932,1255.2664 +/- 1.5623305,3123.2503 +/- 9.1504883,-0.029655324 +/- 0.0068190546,-0.36665096 +/- 0.007120098,0.33699563 +/- 0.00030104335,-0.032083777 +/- 0.011475042,-0.69594086 +/- 0.012135923,-19.378211 +/- 0.21426547,0.66385708 +/- 0.00066088117,18.901776 +/- 0.052157535,-0.47643502 +/- 0.16210793,2.6916362 +/- 0.043083248,38.820068 +/- 0.30125297,3150.9908 +/- 0.23584851,1.2863578 +/- 0.0098038729,2.2781884 +/- 0.047213933,1.2823758 +/- 0.0089958211,5414.5243 +/- 47.438555,6555.263 +/- 83.135728,0.032083777 +/- 0.011475042,2.1268846 +/- 0.025091606,80.108473 +/- 0.73682393,-0.025988231 +/- 0.0011581671,1.277608 +/- 0.0073735692
