Dataset name,Region name,Atom name,I: Area Bader charge,I: Average curvature,I: Average curvature-scaled torsion,I: Average net plane curvature,I: Average torsion,I: Deformation (kinetic) energy,I: Deformation (kinetic) negative energy,I: Deformation (kinetic) positive energy,I: Deformation charge,I: Deformation negative charge,I: Deformation negative volume,I: Deformation positive charge,I: Deformation positive volume,I: Deformation volume,I: Electron Density SCF,I: Electron Localization Function SCF,I: Gradient bundle partition function contribution (from IN Te),I: Gradient bundle probability (from IN Te),I: Kinetic Energy Density SCF,I: Solid angle (alpha),I: Te per electron,I: Te per valence electron,I: Valence Bader charge,I: Valence density,I: Volume,I: Volume Bader charge,I: Volume fraction,I: Area Bader charge (boundary),I: Average curvature (boundary),I: Average curvature-scaled torsion (boundary),I: Average net plane curvature (boundary),I: Average torsion (boundary),I: Deformation (kinetic) energy (boundary),I: Deformation (kinetic) negative energy (boundary),I: Deformation (kinetic) positive energy (boundary),I: Deformation charge (boundary),I: Deformation negative charge (boundary),I: Deformation negative volume (boundary),I: Deformation positive charge (boundary),I: Deformation positive volume (boundary),I: Deformation volume (boundary),I: Electron Density SCF (boundary),I: Electron Localization Function SCF (boundary),I: Gradient bundle partition function contribution (from IN Te) (boundary),I: Gradient bundle probability (from IN Te) (boundary),I: Kinetic Energy Density SCF (boundary),I: Solid angle (alpha) (boundary),I: Te per electron (boundary),I: Te per valence electron (boundary),I: Valence Bader charge (boundary),I: Valence density (boundary),I: Volume (boundary),I: Volume Bader charge (boundary),I: Volume fraction (boundary),I: Area Bader charge (with boundary error),I: Average curvature (with boundary error),I: Average curvature-scaled torsion (with boundary error),I: Average net plane curvature (with boundary error),I: Average torsion (with boundary error),I: Deformation (kinetic) energy (with boundary error),I: Deformation (kinetic) negative energy (with boundary error),I: Deformation (kinetic) positive energy (with boundary error),I: Deformation charge (with boundary error),I: Deformation negative charge (with boundary error),I: Deformation negative volume (with boundary error),I: Deformation positive charge (with boundary error),I: Deformation positive volume (with boundary error),I: Deformation volume (with boundary error),I: Electron Density SCF (with boundary error),I: Electron Localization Function SCF (with boundary error),I: Gradient bundle partition function contribution (from IN Te) (with boundary error),I: Gradient bundle probability (from IN Te) (with boundary error),I: Kinetic Energy Density SCF (with boundary error),I: Solid angle (alpha) (with boundary error),I: Te per electron (with boundary error),I: Te per valence electron (with boundary error),I: Valence Bader charge (with boundary error),I: Valence density (with boundary error),I: Volume (with boundary error),I: Volume Bader charge (with boundary error),I: Volume fraction (with boundary error)
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 2123) from INS: Kinetic Energy Density SCF,C 1,0.023240285,589.70021,18.751745,317.02427,783.58935,-0.00040301167,-0.38426294,0.38385993,-0.015596563,-0.68110762,-16.459201,0.66551106,15.297302,-1.1618994,3.0720629,18.213094,13.385456,0.50976926,3.0915422,0.51588387,3299.6946,5607.3226,0.015596563,2.0402952,47.091714,-0.051291562,0.50346189,0.030132359,15.339671,0.56969518,6.9320386,27.360452,-0.017461324,-0.020294673,0.0028333489,-0.029796015,-0.034510087,-0.73962175,0.0047140724,0.11255437,-0.62706739,0.10606917,0.54375993,0.67567903,0.025732436,0.11859245,0.022700255,126.56583,232.99141,0.029796015,0.06066866,1.4962192,-0.010091855,0.015996219,0.0081741057 +/- 0.01506618,582.03038 +/- 7.6698355,18.466897 +/- 0.28484759,313.55825 +/- 3.4660193,769.90913 +/- 13.680226,0.0083276504 +/- 0.008730662,-0.3741156 +/- 0.010147336,0.38244325 +/- 0.0014166744,-0.00069855542 +/- 0.014898007,-0.66385258 +/- 0.017255044,-16.08939 +/- 0.36981088,0.66315402 +/- 0.0023570362,15.241025 +/- 0.056277183,-0.84836571 +/- 0.31353369,3.0190283 +/- 0.053034585,17.941214 +/- 0.27187997,13.047617 +/- 0.33783951,0.49690304 +/- 0.012866218,3.032246 +/- 0.059296223,0.50453374 +/- 0.011350127,3236.4116 +/- 63.282915,5490.8269 +/- 116.49571,0.00069855542 +/- 0.014898007,2.0099609 +/- 0.03033433,46.343604 +/- 0.74810962,-0.046245634 +/- 0.0050459277,0.49546378 +/- 0.0079981096
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 2159) from INS: Volume,C 1,0.18806539,190.21408,6.7167609,114.95139,305.08472,-0.13061875,-0.25007811,0.11945936,-0.18414196,-0.41252797,-7.5256352,0.22838601,6.4762998,-1.0493353,1.4007172,9.0742874,8.2714281,0.31500755,1.4564403,0.2647971,1574.4036,2861.2029,0.18414196,0.87112302,23.718675,0.12075414,0.25357856,0.035923274,10.359176,0.47690977,5.1801177,21.210864,-0.021309185,-0.022390258,0.0010810727,-0.035582818,-0.037675284,-0.67891646,0.0020924654,0.13856238,-0.54035409,0.10194317,0.62178353,0.73771012,0.028094817,0.11640769,0.022977741,125.46794,239.21693,0.035582818,0.055987689,1.6088874,0.0012614188,0.017200765,0.17010375 +/- 0.017961637,185.03449 +/- 5.1795878,6.478306 +/- 0.23845488,112.36133 +/- 2.5900589,294.47929 +/- 10.605432,-0.11996416 +/- 0.010654592,-0.23888298 +/- 0.011195129,0.11891882 +/- 0.00054053635,-0.16635055 +/- 0.017791409,-0.39369033 +/- 0.018837642,-7.1861769 +/- 0.33945823,0.22733978 +/- 0.0010462327,6.4070186 +/- 0.069281188,-0.7791583 +/- 0.27017704,1.3497456 +/- 0.050971585,8.7633957 +/- 0.31089176,7.9025731 +/- 0.36885506,0.30096014 +/- 0.014047409,1.3982364 +/- 0.058203847,0.25330823 +/- 0.01148887,1511.6696 +/- 62.733972,2741.5944 +/- 119.60846,0.16635055 +/- 0.017791409,0.84312918 +/- 0.027993844,22.914231 +/- 0.8044437,0.12012343 +/- 0.00063070941,0.24497818 +/- 0.0086003824
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 3371) from INS: Volume,C 1,-0.20493245,440.56537,11.32252,191.36626,699.16175,0.14821909,-0.11696182,0.2651809,0.20838562,-0.23953094,-8.0747392,0.44791656,9.1281942,1.0534551,1.6032852,8.926696,4.5336202,0.17265756,1.5450548,0.23305879,1559.3918,2477.8107,-0.20838562,1.1371676,22.852797,-0.13735693,0.24432137,0.026768072,8.8302112,0.46791204,4.6877829,18.670401,-0.015766527,-0.017136209,0.0013696819,-0.026491185,-0.029053202,-0.51385216,0.0025620176,0.136477,-0.37737515,0.085356686,0.53556156,0.57821457,0.022020618,0.096236592,0.01868746,103.54013,193.46609,0.026491185,0.047981767,1.3705715,0.0025607549,0.014652907,-0.21831648 +/- 0.013384036,436.15026 +/- 4.4151056,11.088564 +/- 0.23395602,189.02237 +/- 2.3438915,689.82654 +/- 9.3352007,0.15610235 +/- 0.0078832635,-0.10839371 +/- 0.0085681044,0.26449606 +/- 0.00068484097,0.22163122 +/- 0.013245592,-0.22500434 +/- 0.014526601,-7.8178131 +/- 0.25692608,0.44663556 +/- 0.0012810088,9.0599557 +/- 0.0682385,1.2421426 +/- 0.18868758,1.5606068 +/- 0.042678343,8.6589152 +/- 0.26778078,4.2445129 +/- 0.28910728,0.16164725 +/- 0.011010309,1.4969365 +/- 0.048118296,0.22371506 +/- 0.0093437299,1507.6218 +/- 51.770063,2381.0777 +/- 96.733045,-0.22163122 +/- 0.013245592,1.1131767 +/- 0.023990883,22.167511 +/- 0.68528573,-0.13863731 +/- 0.0012803775,0.23699492 +/- 0.0073264534
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 3373) from INS: Electron Density SCF,C 1,-0.17596582,309.35868,6.1088239,121.71031,453.35203,0.13316929,-0.044722707,0.177892,0.17759544,-0.106422,-5.0924819,0.28401744,4.2839479,-0.80853402,0.83587636,3.692806,1.8481917,0.070386195,0.79236393,0.10998509,792.40554,1225.5261,-0.17759544,0.61590618,9.4790101,-0.22783049,0.10134098,0.030198055,7.429416,0.35624997,3.6257756,14.679528,-0.018372526,-0.019124265,0.00075173948,-0.029941557,-0.031287297,-0.51120391,0.0013457397,0.060560185,-0.45064373,0.073670035,0.4449306,0.63584672,0.02421547,0.085382883,0.017311348,96.742558,191.08269,0.029941557,0.039047338,1.1685872,0.0012908115,0.012493475,-0.19106484 +/- 0.015099028,305.64397 +/- 3.714708,5.9306989 +/- 0.17812499,119.89742 +/- 1.8128878,446.01226 +/- 7.3397638,0.14235556 +/- 0.0091862628,-0.035160574 +/- 0.0095621326,0.17751613 +/- 0.00037586974,0.19256622 +/- 0.014970779,-0.090778351 +/- 0.015643648,-4.83688 +/- 0.25560196,0.28334457 +/- 0.00067286987,4.2536678 +/- 0.030280093,-0.58321215 +/- 0.22532186,0.79904134 +/- 0.036835018,3.4703407 +/- 0.2224653,1.5302684 +/- 0.31792336,0.058278459 +/- 0.012107735,0.74967249 +/- 0.042691441,0.10132942 +/- 0.0086556742,744.03427 +/- 48.371279,1129.9847 +/- 95.541346,-0.19256622 +/- 0.014970779,0.59638251 +/- 0.019523669,8.8947165 +/- 0.5842936,-0.2284759 +/- 0.00064540573,0.095094241 +/- 0.0062467373
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 4248) from INS: Electron Density SCF,C 1,-0.1194971,221.94079,7.4806589,123.44507,155.56871,0.10045241,-0.077031413,0.17748382,0.12167129,-0.16245478,-6.3983878,0.28412607,4.5725061,-1.8258818,0.99992758,4.4743415,3.0583028,0.11647185,0.97992775,0.14673841,1075.6268,1713.9178,-0.12167129,0.70645076,11.899414,-0.23662113,0.12721774,0.037861448,7.5215912,0.37784403,3.5526319,15.695782,-0.022610624,-0.023068491,0.00045786694,-0.03756628,-0.038326094,-0.68220745,0.00075981462,0.028843376,-0.65336407,0.081666107,0.43112949,0.7385606,0.028127207,0.09678726,0.019921259,109.21411,220.08186,0.03756628,0.041823588,1.209987,-0.0040496082,0.012936083,-0.13842783 +/- 0.018930724,218.18 +/- 3.7607956,7.2917369 +/- 0.18892202,121.66876 +/- 1.776316,147.72082 +/- 7.847891,0.11175772 +/- 0.011305312,-0.065497167 +/- 0.011534245,0.17725489 +/- 0.00022893347,0.14045443 +/- 0.01878314,-0.14329173 +/- 0.019163047,-6.0572841 +/- 0.34110372,0.28374616 +/- 0.00037990731,4.5580844 +/- 0.014421688,-1.4991997 +/- 0.32668204,0.95909453 +/- 0.040833053,4.2587767 +/- 0.21556474,2.6890225 +/- 0.3692803,0.10240824 +/- 0.014063603,0.93153412 +/- 0.04839363,0.13677778 +/- 0.0099606295,1021.0197 +/- 54.607056,1603.8769 +/- 110.04093,-0.14045443 +/- 0.01878314,0.68553896 +/- 0.020911794,11.29442 +/- 0.60499348,-0.23459633 +/- 0.0020248041,0.1207497 +/- 0.0064680415
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 4264) from INS: Volume,C 1,-0.18298465,315.74448,11.703737,177.84899,254.76208,0.12668905,-0.13106923,0.25775828,0.18645491,-0.25375827,-7.973436,0.44021318,9.4958112,1.5223752,1.588255,9.3389327,4.9690363,0.18923987,1.5304349,0.23421173,1618.0616,2579.3849,-0.18645491,1.1198316,23.429558,-0.085329518,0.25048758,0.032654822,8.2344746,0.38306392,4.5661306,19.160217,-0.019752571,-0.020624808,0.00087223769,-0.032353054,-0.034007951,-0.54777344,0.0016548975,0.1159219,-0.43185154,0.089545372,0.59177302,0.6620514,0.025213444,0.10231505,0.020366699,107.18925,205.9974,0.032353054,0.048811974,1.4731641,0.004953032,0.015749734,-0.19931206 +/- 0.016327411,311.62724 +/- 4.1172373,11.512205 +/- 0.19153196,175.56593 +/- 2.2830653,245.18198 +/- 9.5801083,0.13656534 +/- 0.0098762854,-0.12075682 +/- 0.010312404,0.25732216 +/- 0.00043611884,0.20263143 +/- 0.016176527,-0.2367543 +/- 0.017003976,-7.6995493 +/- 0.27388672,0.43938573 +/- 0.00082744873,9.4378503 +/- 0.057960949,1.738301 +/- 0.21592577,1.5434823 +/- 0.044772686,9.0430462 +/- 0.29588651,4.6380106 +/- 0.3310257,0.17663315 +/- 0.012606722,1.4792774 +/- 0.051157527,0.22402838 +/- 0.01018335,1564.467 +/- 53.594625,2476.3862 +/- 102.9987,-0.20263143 +/- 0.016176527,1.0954256 +/- 0.024405987,22.692976 +/- 0.73658203,-0.087806034 +/- 0.002476516,0.24261271 +/- 0.007874867
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 774) from INS: Kinetic Energy Density SCF,C 1,-0.0084235274,542.80688,17.65858,279.74821,782.94626,0.00040301102,-0.36651226,0.36691528,0.015596562,-0.64158975,-14.675507,0.65718631,15.837407,1.1618994,2.9131203,18.112322,12.872416,0.49023074,2.9019486,0.48411613,3049.013,5225.8283,-0.015596562,1.9448881,46.444092,0.066108318,0.49653811,0.02958291,10.632603,0.54996775,5.7675782,28.190328,-0.017740045,-0.019793796,0.0020537511,-0.029265484,-0.032906258,-0.62109328,0.0036407732,0.11987076,-0.50122252,0.098957544,0.54304433,0.6765639,0.025766136,0.11066096,0.021423409,122.37265,226.57462,0.029265484,0.056110726,1.5026333,-0.0025687896,0.016064793,-0.023214982 +/- 0.014791455,537.49058 +/- 5.3163015,17.383596 +/- 0.27498387,276.86443 +/- 2.8837891,768.85109 +/- 14.095164,0.0092730336 +/- 0.0088700226,-0.35661537 +/- 0.0098968982,0.3658884 +/- 0.0010268756,0.030229304 +/- 0.014632742,-0.62513662 +/- 0.016453129,-14.364961 +/- 0.31054664,0.65536592 +/- 0.0018203866,15.777471 +/- 0.059935378,1.4125107 +/- 0.25061126,2.8636416 +/- 0.049478772,17.8408 +/- 0.27152217,12.534134 +/- 0.33828195,0.47734767 +/- 0.012883068,2.8466181 +/- 0.05533048,0.47340443 +/- 0.010711705,2987.8266 +/- 61.186325,5112.541 +/- 113.28731,-0.030229304 +/- 0.014632742,1.9168327 +/- 0.028055363,45.692775 +/- 0.75131666,0.067392712 +/- 0.0012843948,0.48850571 +/- 0.0080323963
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 794) from INS: Volume,C 1,0.21466846,185.98318,6.6673062,112.60585,307.52706,-0.14428939,-0.25266605,0.10837666,-0.21069857,-0.41688019,-7.5608982,0.20618161,6.0344033,-1.5264949,1.3929258,8.9854998,8.4837877,0.32309502,1.4615609,0.26793238,1596.8505,2914.7524,0.21069857,0.85706107,23.534776,0.11674907,0.25161248,0.041337502,9.3536213,0.52923555,3.9129849,20.278678,-0.023974966,-0.023974966,0,-0.041001528,-0.041001528,-0.77968478,0,0.0040226566,-0.77566212,0.094714426,0.46715168,0.77253136,0.029420943,0.11192937,0.022675321,125.33502,244.55084,0.041001528,0.049363783,1.3452923,-0.008418553,0.014382646,0.19399971 +/- 0.020668751,181.30637 +/- 4.6768107,6.4026885 +/- 0.26461777,110.64935 +/- 1.9564925,297.38772 +/- 10.139339,-0.1323019 +/- 0.011987483,-0.24067856 +/- 0.011987483,0.10837666 +/- 0,-0.19019781 +/- 0.020500764,-0.39637942 +/- 0.020500764,-7.1710558 +/- 0.38984239,0.20618161 +/- 0,6.032392 +/- 0.0020113283,-1.1386639 +/- 0.38783106,1.3455686 +/- 0.047357213,8.751924 +/- 0.23357584,8.097522 +/- 0.38626568,0.30838455 +/- 0.014710471,1.4055962 +/- 0.055964683,0.25659472 +/- 0.011337661,1534.1829 +/- 62.667511,2792.477 +/- 122.27542,0.19019781 +/- 0.020500764,0.83237917 +/- 0.024681892,22.86213 +/- 0.67264617,0.12095834 +/- 0.0042092765,0.24442116 +/- 0.0071913228
cis-1-3-butadiene_EEF00125-y_SP,C 1: Min (node 817) from INS: Electron Density SCF,C 1,0.11925355,308.30639,11.509992,181.50606,475.0518,-0.098624443,-0.31581846,0.21719402,-0.11369066,-0.52905708,-9.8688701,0.41536643,12.067368,2.198498,2.133422,14.605288,10.80339,0.41143434,2.1516073,0.37544593,2275.9913,4002.977,0.11369066,1.3825302,37.316135,0.26027963,0.39895027,0.039403776,10.863222,0.56826107,5.6911617,23.616152,-0.02381911,-0.02480434,0.00098522959,-0.039032929,-0.040830688,-0.66367013,0.0017977593,0.12335974,-0.5403104,0.1107698,0.7058758,0.77712718,0.029595969,0.12619155,0.02502893,130.32865,246.63057,0.039032929,0.060711944,1.8007908,0.004744724,0.019252421,0.099551661 +/- 0.019701888,302.87478 +/- 5.431611,11.225862 +/- 0.28413054,178.66048 +/- 2.8455809,463.24372 +/- 11.808076,-0.086714888 +/- 0.011909555,-0.30341629 +/- 0.01240217,0.21670141 +/- 0.0004926148,-0.094174191 +/- 0.019516464,-0.50864174 +/- 0.020415344,-9.537035 +/- 0.33183507,0.41446755 +/- 0.00089887965,12.005688 +/- 0.061679868,2.4686532 +/- 0.2701552,2.0780371 +/- 0.055384902,14.25235 +/- 0.3529379,10.414827 +/- 0.38856359,0.39663635 +/- 0.014797985,2.0885115 +/- 0.063095776,0.36293146 +/- 0.012514465,2210.827 +/- 65.164323,3879.6617 +/- 123.31529,0.094174191 +/- 0.019516464,1.3521742 +/- 0.030355972,36.41574 +/- 0.90039538,0.25790726 +/- 0.002372362,0.38932406 +/- 0.0096262106
cis-1-3-butadiene_EEF00125-y_SP,C 2: Max (node 6098) from INS: Electron Density SCF,C 2,0.053398515,397.52904,9.247198,254.84163,230.97052,-0.036911208,-0.21801765,0.18110644,-0.060489089,-0.37936852,-9.3251414,0.31887943,4.252294,-5.0728474,1.7125594,7.0392117,7.3179548,0.29795381,1.7343949,0.29432632,1877.084,3124.1071,0.060489089,1.1239068,20.004828,-0.30382897,0.23478841,0.026596418,7.4786307,0.42078826,4.2930437,2.3545563,-0.016944581,-0.017036382,9.1800549e-05,-0.027041151,-0.027251194,-0.32563504,0.00021004242,0.068403833,-0.2572312,0.084167549,0.48850996,0.53917026,0.021952559,0.094154833,0.018460661,96.461496,175.03442,0.027041151,0.047246227,1.3156844,0.0084823197,0.015441645,0.040100306 +/- 0.013298209,393.78972 +/- 3.7393153,9.0368038 +/- 0.21039413,252.69511 +/- 2.1465218,229.79324 +/- 1.1772782,-0.028438918 +/- 0.0084722906,-0.20949946 +/- 0.0085181909,0.18106054 +/- 4.5900275e-05,-0.046968513 +/- 0.013520576,-0.36574292 +/- 0.013625597,-9.1623239 +/- 0.16281752,0.31877441 +/- 0.00010502121,4.2180921 +/- 0.034201916,-4.9442318 +/- 0.1286156,1.6704756 +/- 0.042083775,6.7949567 +/- 0.24425498,7.0483697 +/- 0.26958513,0.28697753 +/- 0.010976279,1.6873175 +/- 0.047077417,0.28509599 +/- 0.0092303306,1828.8533 +/- 48.230748,3036.5899 +/- 87.517209,0.046968513 +/- 0.013520576,1.1002837 +/- 0.023623113,19.346986 +/- 0.65784221,-0.30807013 +/- 0.0042411599,0.22706759 +/- 0.0077208224
cis-1-3-butadiene_EEF00125-y_SP,C 2: Max (node 6098) from INS: Kinetic Energy Density SCF,C 2,0.054748593,395.70574,9.2664425,254.29572,227.44236,-0.038326825,-0.21943327,0.18110644,-0.06186359,-0.38074302,-9.2605322,0.31887943,4.252294,-5.0082381,1.717292,7.0875872,7.3668688,0.29994536,1.7390804,0.29534011,1882.0128,3132.2566,0.06186359,1.1266118,20.155815,-0.29792914,0.23656048,0.027173202,7.6449476,0.41523286,4.1681836,1.8129519,-0.01721963,-0.017696452,0.00047682204,-0.027622112,-0.028741132,-0.39439802,0.0011190202,0.1004854,-0.29391262,0.084631023,0.48605891,0.55912555,0.022765047,0.094923191,0.018634037,98.215729,179.94856,0.027622112,0.047362948,1.2937753,0.0064760154,0.015184506,0.041161993 +/- 0.013586601,391.88326 +/- 3.8224738,9.058826 +/- 0.20761643,252.21163 +/- 2.0840918,226.53588 +/- 0.90647596,-0.02971701 +/- 0.0086098151,-0.21058504 +/- 0.0088482261,0.18086803 +/- 0.00023841102,-0.048052534 +/- 0.013811056,-0.36637246 +/- 0.014370566,-9.0633332 +/- 0.19719901,0.31831992 +/- 0.00055951008,4.2020513 +/- 0.050242701,-4.8612818 +/- 0.14695631,1.6749765 +/- 0.042315511,6.8445577 +/- 0.24302945,7.087306 +/- 0.27956278,0.28856284 +/- 0.011382524,1.6916188 +/- 0.047461596,0.28602309 +/- 0.0093170187,1832.905 +/- 49.107865,3042.2824 +/- 89.974279,0.048052534 +/- 0.013811056,1.1029304 +/- 0.023681474,19.508928 +/- 0.64688765,-0.30116715 +/- 0.0032380077,0.22896823 +/- 0.0075922531
cis-1-3-butadiene_EEF00125-y_SP,C 2: Max (node 6098) from INS: Volume,C 2,-0.044487334,375.91686,8.2407857,243.78858,229.23873,0.023104516,-0.15800193,0.18110644,0.038637708,-0.28024172,-7.6463317,0.31887943,4.252294,-3.3940377,1.5013784,6.1861732,5.5905267,0.2276208,1.4844078,0.24281518,1616.3662,2613.2585,-0.038637708,1.0157481,17.294701,-0.28349385,0.20298076,0.025161909,7.2311885,0.38665606,3.9601567,1.4433341,-0.015819559,-0.015819559,0,-0.025561039,-0.025561039,-0.33246983,0,0.016638943,-0.31583088,0.074244359,0.38420318,0.49537986,0.020169613,0.083887758,0.016567711,87.102203,159.03432,0.025561039,0.041108936,1.0957985,0.002921249,0.012860935,-0.057068289 +/- 0.012580954,372.30126 +/- 3.6155942,8.0474577 +/- 0.19332803,241.8085 +/- 1.9800783,228.51707 +/- 0.72166705,0.031014295 +/- 0.0079097797,-0.15009215 +/- 0.0079097797,0.18110644 +/- 0,0.051418228 +/- 0.01278052,-0.2674612 +/- 0.01278052,-7.4800968 +/- 0.16623491,0.31887943 +/- 0,4.2439746 +/- 0.0083194713,-3.2361223 +/- 0.15791544,1.4642562 +/- 0.037122179,5.9940717 +/- 0.19210159,5.3428368 +/- 0.24768993,0.21753599 +/- 0.010084807,1.4424639 +/- 0.041943879,0.23453132 +/- 0.0082838556,1572.8151 +/- 43.551102,2533.7413 +/- 79.517159,-0.051418228 +/- 0.01278052,0.99519359 +/- 0.020554468,16.746802 +/- 0.54789925,-0.28495447 +/- 0.0014606245,0.19655029 +/- 0.0064304673
cis-1-3-butadiene_EEF00125-y_SP,C 2: Max (node 6120) from INS: Electron Density SCF,C 2,-0.0028390415,340.47985,10.51404,142.75143,66.532654,-0.019086856,-0.22434274,0.20525588,-0.0045688234,-0.38726582,-7.456336,0.38269699,10.092982,2.6366459,1.8478208,10.628944,7.5273827,0.30648076,1.8314824,0.30749696,1931.8586,3201.0739,0.0045688234,1.2328269,28.836508,0.1828323,0.33844219,0.030081294,6.3368094,0.35331882,3.2752905,1.1101541,-0.019312352,-0.019337093,2.4741042e-05,-0.030538848,-0.030620555,-0.32895529,8.1707087e-05,0.046062384,-0.28289291,0.083875719,0.48485161,0.59564849,0.024252095,0.094989779,0.018992836,98.630441,182.74507,0.030538848,0.045890049,1.3353659,0.010160111,0.015672638,-0.017879689 +/- 0.015040647,337.31145 +/- 3.1684047,10.33738 +/- 0.17665941,141.11378 +/- 1.6376452,65.977577 +/- 0.55507704,-0.0094306795 +/- 0.0096561761,-0.21467419 +/- 0.0096685466,0.20524351 +/- 1.2370521e-05,0.010700601 +/- 0.015269424,-0.37195554 +/- 0.015310278,-7.2918583 +/- 0.16447764,0.38265614 +/- 4.0853543e-05,10.069951 +/- 0.023031192,2.7780924 +/- 0.14144645,1.805883 +/- 0.04193786,10.386518 +/- 0.24242581,7.2295585 +/- 0.29782425,0.29435471 +/- 0.012126048,1.7839875 +/- 0.04749489,0.29800054 +/- 0.0094964179,1882.5434 +/- 49.315221,3109.7013 +/- 91.372535,-0.010700601 +/- 0.015269424,1.2098819 +/- 0.022945024,28.168825 +/- 0.66768296,0.17775225 +/- 0.0050800554,0.33060587 +/- 0.0078363192
cis-1-3-butadiene_EEF00125-y_SP,C 2: Max (node 6120) from INS: Kinetic Energy Density SCF,C 2,0.0077709706,340.84616,10.572853,142.96099,66.532654,-0.026366687,-0.23162257,0.20525588,-0.015311101,-0.3980081,-7.4965283,0.38269699,10.092982,2.5964536,1.8701525,10.790965,7.7476531,0.31544917,1.8572441,0.31298725,1959.5634,3255.6895,0.015311101,1.244178,29.264108,0.19061199,0.34346075,0.027435853,6.6699378,0.34412915,3.5990189,1.6965527,-0.017700764,-0.01775188,5.1116122e-05,-0.027878596,-0.028031858,-0.28619813,0.00015326164,0.060015549,-0.22618258,0.08283243,0.48745827,0.57817344,0.02354059,0.092901465,0.018378047,98.856773,180.98312,0.027878596,0.046076335,1.339694,0.011508184,0.015723436,-0.0059469561 +/- 0.013717927,337.51119 +/- 3.3349689,10.400789 +/- 0.17206457,141.16148 +/- 1.7995095,65.684377 +/- 0.84827634,-0.017516305 +/- 0.0088503821,-0.22274663 +/- 0.0088759401,0.20523032 +/- 2.5558061e-05,-0.0013718031 +/- 0.013939298,-0.38399217 +/- 0.014015929,-7.3534292 +/- 0.14309906,0.38262036 +/- 7.663082e-05,10.062974 +/- 0.030007774,2.7095449 +/- 0.11309129,1.8287363 +/- 0.041416215,10.547236 +/- 0.24372914,7.4585664 +/- 0.28908672,0.30367887 +/- 0.011770295,1.8107934 +/- 0.046450732,0.30379823 +/- 0.0091890236,1910.135 +/- 49.428387,3165.198 +/- 90.491561,0.0013718031 +/- 0.013939298,1.2211399 +/- 0.023038168,28.594261 +/- 0.66984701,0.1848579 +/- 0.0057540922,0.33559904 +/- 0.0078617178
cis-1-3-butadiene_EEF00125-y_SP,C 2: Max (node 6122) from INS: Volume,C 2,-0.02043339,342.65408,10.44902,144.34628,66.532654,-0.0063129042,-0.21156879,0.20525588,0.013234346,-0.36946265,-7.5437106,0.38269699,10.092982,2.5492713,1.813407,10.311502,7.1547045,0.291307,1.7920907,0.29882893,1890.5237,3117.528,-0.013234346,1.2157491,28.010585,0.15908508,0.32874867,0.024994942,7.0133908,0.36455371,3.8632581,2.4262869,-0.015964753,-0.016008934,4.4181194e-05,-0.025408616,-0.025529494,-0.28148501,0.00012087797,0.026713566,-0.25477144,0.07803354,0.43595445,0.51756788,0.021073008,0.08737575,0.017171414,91.84798,166.53532,0.025408616,0.043690713,1.2082956,0.0070540589,0.014181267,-0.032930861 +/- 0.012497471,339.14738 +/- 3.5066954,10.266743 +/- 0.18227686,142.41465 +/- 1.931629,65.31951 +/- 1.2131434,0.0016694723 +/- 0.0079823765,-0.20356432 +/- 0.0080044671,0.20523379 +/- 2.2090597e-05,0.025938654 +/- 0.012704308,-0.3566979 +/- 0.012764747,-7.4029681 +/- 0.14074251,0.38263656 +/- 6.0438986e-05,10.079625 +/- 0.013356783,2.676657 +/- 0.12738572,1.7743902 +/- 0.03901677,10.093525 +/- 0.21797723,6.8959206 +/- 0.25878394,0.28077049 +/- 0.010536504,1.7484028 +/- 0.043687875,0.29024322 +/- 0.0085857068,1844.5997 +/- 45.92399,3034.2604 +/- 83.267658,-0.025938654 +/- 0.012704308,1.1939038 +/- 0.021845356,27.406438 +/- 0.6041478,0.15555805 +/- 0.0035270295,0.32165804 +/- 0.0070906333
