Dataset name,Region name,Atom name,I: Area Bader charge,I: Average curvature,I: Average curvature-scaled torsion,I: Average net plane curvature,I: Average torsion,I: Deformation (kinetic) energy,I: Deformation (kinetic) negative energy,I: Deformation (kinetic) positive energy,I: Deformation charge,I: Deformation negative charge,I: Deformation negative volume,I: Deformation positive charge,I: Deformation positive volume,I: Deformation volume,I: Electron Density SCF,I: Electron Localization Function SCF,I: Gradient bundle partition function contribution (from IN Te),I: Gradient bundle probability (from IN Te),I: Kinetic Energy Density SCF,I: Solid angle (alpha),I: Te per electron,I: Te per valence electron,I: Valence Bader charge,I: Valence density,I: Volume,I: Volume Bader charge,I: Volume fraction,I: Area Bader charge (boundary),I: Average curvature (boundary),I: Average curvature-scaled torsion (boundary),I: Average net plane curvature (boundary),I: Average torsion (boundary),I: Deformation (kinetic) energy (boundary),I: Deformation (kinetic) negative energy (boundary),I: Deformation (kinetic) positive energy (boundary),I: Deformation charge (boundary),I: Deformation negative charge (boundary),I: Deformation negative volume (boundary),I: Deformation positive charge (boundary),I: Deformation positive volume (boundary),I: Deformation volume (boundary),I: Electron Density SCF (boundary),I: Electron Localization Function SCF (boundary),I: Gradient bundle partition function contribution (from IN Te) (boundary),I: Gradient bundle probability (from IN Te) (boundary),I: Kinetic Energy Density SCF (boundary),I: Solid angle (alpha) (boundary),I: Te per electron (boundary),I: Te per valence electron (boundary),I: Valence Bader charge (boundary),I: Valence density (boundary),I: Volume (boundary),I: Volume Bader charge (boundary),I: Volume fraction (boundary),I: Area Bader charge (with boundary error),I: Average curvature (with boundary error),I: Average curvature-scaled torsion (with boundary error),I: Average net plane curvature (with boundary error),I: Average torsion (with boundary error),I: Deformation (kinetic) energy (with boundary error),I: Deformation (kinetic) negative energy (with boundary error),I: Deformation (kinetic) positive energy (with boundary error),I: Deformation charge (with boundary error),I: Deformation negative charge (with boundary error),I: Deformation negative volume (with boundary error),I: Deformation positive charge (with boundary error),I: Deformation positive volume (with boundary error),I: Deformation volume (with boundary error),I: Electron Density SCF (with boundary error),I: Electron Localization Function SCF (with boundary error),I: Gradient bundle partition function contribution (from IN Te) (with boundary error),I: Gradient bundle probability (from IN Te) (with boundary error),I: Kinetic Energy Density SCF (with boundary error),I: Solid angle (alpha) (with boundary error),I: Te per electron (with boundary error),I: Te per valence electron (with boundary error),I: Valence Bader charge (with boundary error),I: Valence density (with boundary error),I: Volume (with boundary error),I: Volume Bader charge (with boundary error),I: Volume fraction (with boundary error)
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 2157) from INS: Electron Density SCF,C 1,0.081301732,189.02378,6.9177373,118.16458,278.73313,-0.088398984,-0.21310185,0.12470287,-0.098974937,-0.34470102,-5.1630199,0.24572608,7.9428305,2.7798106,1.5538881,12.458668,7.1722167,0.29813842,1.5485499,0.27253165,1590.4703,2658.2725,0.098974937,1.0088249,30.013276,0.24821102,0.30034986,0.02487847,9.3843353,0.53404274,4.7331069,22.744826,-0.015942636,-0.016635998,0.00069336127,-0.026304271,-0.027610027,-0.41943746,0.0013057565,0.15322188,-0.26621557,0.10704186,0.78552134,0.57546891,0.02392139,0.1161196,0.021986722,117.66332,204.1936,0.026304271,0.063068418,1.9308674,0.0088939821,0.019322641,0.068862497 +/- 0.012439235,184.33161 +/- 4.6921677,6.6507159 +/- 0.26702137,115.79803 +/- 2.3665534,267.36072 +/- 11.372413,-0.080427665 +/- 0.0079713182,-0.20478385 +/- 0.0083179988,0.12435619 +/- 0.00034668063,-0.085822802 +/- 0.013152135,-0.330896 +/- 0.013805014,-4.9533011 +/- 0.20971873,0.2450732 +/- 0.00065287824,7.8662195 +/- 0.076610942,2.9129184 +/- 0.13310779,1.5003672 +/- 0.053520931,12.065907 +/- 0.39276067,6.8844822 +/- 0.28773445,0.28617772 +/- 0.011960695,1.4904901 +/- 0.058059802,0.26153828 +/- 0.010993361,1531.6387 +/- 58.831659,2556.1757 +/- 102.0968,0.085822802 +/- 0.013152135,0.97729064 +/- 0.031534209,29.047842 +/- 0.96543369,0.24376402 +/- 0.004446991,0.29068854 +/- 0.0096613203
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 3362) from INS: Kinetic Energy Density SCF,C 1,-0.086399442,387.22666,8.2072988,146.19117,637.74164,0.083053949,-0.092308131,0.17536208,0.075758155,-0.20206067,-8.6536749,0.27781882,4.1260443,-4.5276306,1.0709706,4.4770292,3.4385851,0.14293689,1.0686842,0.16409519,1143.1187,1860.3786,-0.075758155,0.7427802,11.870027,-0.35825378,0.11878613,0.017726014,7.3579876,0.39306596,3.794985,20.068517,-0.011676184,-0.012991447,0.0013152633,-0.018821625,-0.021535991,-0.32492944,0.0027143666,0.19670228,-0.12822716,0.083643933,0.6779487,0.4571978,0.019005035,0.089802808,0.016894991,92.243194,160.68913,0.018821625,0.049853951,1.5600508,0.010026819,0.015611792,-0.095262449 +/- 0.008863007,383.54767 +/- 3.6789938,8.0107658 +/- 0.19653298,144.29368 +/- 1.8974925,627.70738 +/- 10.034259,0.088892041 +/- 0.0058380918,-0.085812407 +/- 0.0064957234,0.17470445 +/- 0.00065763163,0.085168967 +/- 0.0094108124,-0.19129267 +/- 0.010767996,-8.4912102 +/- 0.16246472,0.27646164 +/- 0.0013571833,4.0276932 +/- 0.098351139,-4.463517 +/- 0.06411358,1.0291486 +/- 0.041821967,4.1380549 +/- 0.33897435,3.2099862 +/- 0.2285989,0.13343437 +/- 0.0095025174,1.0237828 +/- 0.044901404,0.15564769 +/- 0.0084474956,1096.9971 +/- 46.121597,1780.034 +/- 80.344563,-0.085168967 +/- 0.0094108124,0.71785323 +/- 0.024926975,11.090002 +/- 0.78002538,-0.36326719 +/- 0.0050134097,0.11098024 +/- 0.0078058961
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 3369) from INS: Volume,C 1,-0.13083066,491.94699,12.567044,210.64648,843.58096,0.088949598,-0.17429364,0.26324323,0.11135914,-0.33822711,-10.536732,0.44958625,9.8377386,-0.69899293,1.9324075,11.899916,6.2270193,0.25884796,1.8924644,0.3002628,1902.3288,3068.0723,-0.11135914,1.3318819,29.305583,-0.17280058,0.29326781,0.018877703,8.0774021,0.46868531,4.343586,18.328481,-0.013006977,-0.015268331,0.0022613544,-0.020210382,-0.024968209,-0.3209832,0.0047578275,0.27580648,-0.045176726,0.1044266,0.87258008,0.5176328,0.021517229,0.11042997,0.020550718,107.00435,183.79285,0.020210382,0.063325168,2.0084096,0.016165139,0.020098624,-0.14026952 +/- 0.0094388517,487.90828 +/- 4.0387011,12.332701 +/- 0.23434266,208.47469 +/- 2.171793,834.41672 +/- 9.1642407,0.095453086 +/- 0.0065034884,-0.16665947 +/- 0.0076341656,0.26211256 +/- 0.0011306772,0.12146434 +/- 0.010105191,-0.325743 +/- 0.012484105,-10.37624 +/- 0.1604916,0.44720734 +/- 0.0023789137,9.6998353 +/- 0.13790324,-0.67640457 +/- 0.022588363,1.8801942 +/- 0.052213302,11.463626 +/- 0.43629004,5.9682029 +/- 0.2588164,0.24808935 +/- 0.010758614,1.8372494 +/- 0.055214985,0.28998744 +/- 0.010275359,1848.8267 +/- 53.502175,2976.1759 +/- 91.896423,-0.12146434 +/- 0.010105191,1.3002193 +/- 0.031662584,28.301378 +/- 1.0042048,-0.18088315 +/- 0.0080825695,0.2832185 +/- 0.010049312
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 3373) from INS: Electron Density SCF,C 1,-0.15237572,448.07641,10.89815,182.25222,751.74016,0.11357579,-0.12153253,0.23510832,0.1380644,-0.25437446,-9.7504516,0.39243886,7.3824987,-2.367953,1.4765115,7.5871076,4.4899797,0.1866418,1.439136,0.2206893,1485.7062,2388.8896,-0.1380644,1.0351329,19.685025,-0.29455566,0.19699265,0.018835337,8.998898,0.49738495,3.9634284,16.22097,-0.011965918,-0.012982283,0.0010163653,-0.01999769,-0.02212875,-0.40280503,0.0021310601,0.17965508,-0.22314994,0.088709895,0.6570314,0.46064968,0.019148525,0.095695001,0.017924205,97.957437,169.54743,0.01999769,0.052861484,1.567975,0.0054366554,0.015691092,-0.16179338 +/- 0.0094176683,443.57696 +/- 4.499449,10.649457 +/- 0.24869248,180.2705 +/- 1.9817142,743.62967 +/- 8.1104851,0.11955875 +/- 0.005982959,-0.11504139 +/- 0.0064911416,0.23460014 +/- 0.00050818265,0.14806324 +/- 0.0099988452,-0.24331008 +/- 0.011064375,-9.5490491 +/- 0.20140251,0.39137333 +/- 0.0010655301,7.2926711 +/- 0.089827542,-2.256378 +/- 0.11157497,1.4321566 +/- 0.044354947,7.2585919 +/- 0.3285157,4.2596549 +/- 0.23032484,0.17706754 +/- 0.0095742623,1.3912885 +/- 0.0478475,0.2117272 +/- 0.0089621026,1436.7275 +/- 48.978719,2304.1159 +/- 84.773713,-0.14806324 +/- 0.0099988452,1.0087022 +/- 0.026430742,18.901038 +/- 0.78398749,-0.29727399 +/- 0.0027183277,0.1891471 +/- 0.0078455458
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 4249) from INS: Kinetic Energy Density SCF,C 1,-0.10358489,253.41661,9.0173757,138.3281,223.69503,0.08297033,-0.11947355,0.20244388,0.09124369,-0.24220411,-9.1968364,0.3334478,5.926904,-3.2699324,1.2454385,6.0830933,4.3206065,0.17960121,1.2260522,0.19030893,1335.2414,2180.3713,-0.09124369,0.86482063,15.747205,-0.29992276,0.15758596,0.02067841,6.3220583,0.3230338,3.5875132,17.107944,-0.014126372,-0.015118278,0.00099190624,-0.021895734,-0.024061231,-0.25787015,0.0021654963,0.20486826,-0.053001898,0.091952947,0.82126361,0.50749766,0.021095925,0.098626144,0.018771893,96.358485,168.42577,0.021895734,0.054409162,1.8228305,0.017495996,0.01824149,-0.1139241 +/- 0.010339205,250.25558 +/- 3.1610292,8.8558588 +/- 0.1615169,136.53434 +/- 1.7937566,215.14106 +/- 8.5539722,0.090033516 +/- 0.0070631858,-0.11191441 +/- 0.0075591389,0.20194793 +/- 0.00049595312,0.10219156 +/- 0.010947867,-0.2301735 +/- 0.012030615,-9.0679013 +/- 0.12893508,0.33236505 +/- 0.0010827481,5.8244698 +/- 0.10243413,-3.2434315 +/- 0.026500949,1.199462 +/- 0.045976474,5.6724615 +/- 0.4106318,4.0668577 +/- 0.25374883,0.16905325 +/- 0.010547963,1.1767392 +/- 0.049313072,0.18092299 +/- 0.0093859465,1287.0622 +/- 48.179243,2096.1584 +/- 84.212887,-0.10219156 +/- 0.010947867,0.83761605 +/- 0.027204581,14.83579 +/- 0.91141525,-0.30867076 +/- 0.0087479978,0.14846521 +/- 0.0091207452
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 4251) from INS: Electron Density SCF,C 1,-0.11241948,286.99992,10.754443,158.57635,268.70266,0.08147016,-0.14480429,0.22627445,0.097143972,-0.28342358,-9.793156,0.38056755,7.6426274,-2.1505286,1.5257659,8.571917,5.2011331,0.2162034,1.4963369,0.23555773,1585.2824,2572.4077,-0.097143972,1.0546504,21.388218,-0.24154453,0.21403689,0.019496679,7.0393338,0.42761303,3.7899182,20.713954,-0.013281237,-0.014550785,0.0012695484,-0.020751885,-0.023589837,-0.28688359,0.0028379512,0.22292914,-0.063954445,0.096639669,0.83556374,0.47976572,0.01994315,0.10298004,0.019356058,97.875762,168.24372,0.020751885,0.057927553,1.8702522,0.015656636,0.018716051,-0.12216782 +/- 0.0097483394,283.48025 +/- 3.5196669,10.540636 +/- 0.21380651,156.68139 +/- 1.8949591,258.34569 +/- 10.356977,0.088110778 +/- 0.0066406184,-0.1375289 +/- 0.0072753926,0.22563967 +/- 0.00063477422,0.10751991 +/- 0.010375943,-0.27162866 +/- 0.011794918,-9.6497142 +/- 0.14344179,0.37914857 +/- 0.0014189756,7.5311628 +/- 0.11146457,-2.1185514 +/- 0.031977223,1.477446 +/- 0.048319834,8.1541351 +/- 0.41778187,4.9612503 +/- 0.23988286,0.20623182 +/- 0.0099715751,1.4448469 +/- 0.05149002,0.2258797 +/- 0.009678029,1536.3446 +/- 48.937881,2488.2858 +/- 84.121858,-0.10751991 +/- 0.010375943,1.0256866 +/- 0.028963776,20.453092 +/- 0.93512612,-0.24937285 +/- 0.0078283181,0.20467887 +/- 0.0093580255
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 4264) from INS: Volume,C 1,-0.091141287,321.98819,12.07892,179.7153,314.03013,0.057633146,-0.18821912,0.24585226,0.071813541,-0.34925119,-10.223395,0.42106473,9.5510401,-0.67235478,1.8794154,12.171651,6.6004674,0.27437165,1.8478309,0.29804569,1910.0167,3099.5176,-0.071813541,1.283324,29.110671,-0.13151175,0.29131728,0.026912361,7.3926994,0.44274326,3.5638751,18.173446,-0.017662216,-0.01807332,0.00041110449,-0.028271209,-0.028997725,-0.33240327,0.0007265161,0.08319412,-0.24920915,0.098813258,0.78936562,0.58392625,0.024272949,0.10819865,0.02095427,109.75089,192.92882,0.028271209,0.056904718,1.8447032,0.011948996,0.018460376,-0.10459747 +/- 0.01345618,318.29184 +/- 3.6963497,11.857549 +/- 0.22137163,177.93336 +/- 1.7819376,304.94341 +/- 9.086723,0.066464254 +/- 0.0088311078,-0.17918246 +/- 0.00903666,0.24564671 +/- 0.00020555225,0.085949146 +/- 0.014135604,-0.33475233 +/- 0.014498862,-10.057193 +/- 0.16620164,0.42070147 +/- 0.00036325805,9.509443 +/- 0.04159706,-0.5477502 +/- 0.12460458,1.8300088 +/- 0.049406629,11.776968 +/- 0.39468281,6.3085043 +/- 0.29196312,0.26223517 +/- 0.012136474,1.7937316 +/- 0.054099324,0.28756855 +/- 0.010477135,1855.1413 +/- 54.875443,3003.0532 +/- 96.464408,-0.085949146 +/- 0.014135604,1.2548717 +/- 0.028452359,28.188319 +/- 0.9223516,-0.13748625 +/- 0.0059744979,0.28208709 +/- 0.0092301878
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 5024) from INS: Volume,C 1,0.15712369,287.60454,10.684793,180.25372,427.31217,-0.14658274,-0.32984641,0.18326367,-0.18317269,-0.53971072,-9.1074725,0.35653804,10.47882,1.3713477,2.2530254,16.441249,11.22918,0.46678039,2.2661589,0.40169151,2419.4861,4090.8911,0.18317269,1.4496424,41.511463,0.23946407,0.41541491,0.033141653,11.656104,0.61769821,5.6018803,31.753869,-0.022324709,-0.024000607,0.0016758974,-0.035015121,-0.038538896,-0.52510202,0.0035237754,0.29082437,-0.23427765,0.14019846,1.1387834,0.79821621,0.033180665,0.15120187,0.028890019,153.26943,268.78315,0.035015121,0.082418423,2.652636,0.019074826,0.026545548,0.14055286 +/- 0.016570827,281.77649 +/- 5.8280522,10.375944 +/- 0.30884911,177.45278 +/- 2.8009402,411.43524 +/- 15.876935,-0.13542039 +/- 0.011162355,-0.31784611 +/- 0.012000303,0.18242572 +/- 0.00083794872,-0.16566513 +/- 0.01750756,-0.52044128 +/- 0.019269448,-8.8449215 +/- 0.26255101,0.35477615 +/- 0.0017618877,10.333408 +/- 0.14541219,1.4884865 +/- 0.11713883,2.1829262 +/- 0.07009923,15.871857 +/- 0.56939172,10.830072 +/- 0.3991081,0.45019006 +/- 0.016590332,2.190558 +/- 0.075600934,0.3872465 +/- 0.01444501,2342.8514 +/- 76.634713,3956.4995 +/- 134.39158,0.16566513 +/- 0.01750756,1.4084331 +/- 0.041209212,40.185145 +/- 1.326318,0.22992666 +/- 0.0095374132,0.40214213 +/- 0.013272774
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 790) from INS: Kinetic Energy Density SCF,C 1,0.081553164,224.08367,8.9185843,139.08932,366.67627,-0.092231634,-0.24079627,0.14856464,-0.1024889,-0.39245359,-6.0263985,0.28996469,9.3826729,3.3562744,1.8554984,14.73492,8.1689445,0.33957092,1.8469036,0.32284192,1865.7668,3099.0542,0.1024889,1.2098145,35.617131,0.2830753,0.35642894,0.023609899,9.6561307,0.64208937,5.2395264,29.8001,-0.015666166,-0.016714438,0.0010482723,-0.025190039,-0.027407927,-0.37917203,0.0022178879,0.24276484,-0.13640718,0.12259043,1.0003564,0.57201973,0.023778012,0.13069143,0.024366721,124.50712,211.09375,0.025190039,0.073856985,2.2985036,0.015419548,0.023001663,0.069748214 +/- 0.01180495,219.2556 +/- 4.8280653,8.5975396 +/- 0.32104469,136.46955 +/- 2.6197632,351.77622 +/- 14.90005,-0.084398551 +/- 0.0078330831,-0.23243905 +/- 0.0083572192,0.1480405 +/- 0.00052413617,-0.089893882 +/- 0.012595019,-0.37874963 +/- 0.013703963,-5.8368125 +/- 0.18958601,0.28885575 +/- 0.0011089439,9.2612905 +/- 0.12138242,3.424478 +/- 0.068203592,1.7942031 +/- 0.061295213,14.234742 +/- 0.50017822,7.8829346 +/- 0.28600987,0.32768191 +/- 0.011889006,1.7815579 +/- 0.065345714,0.31065856 +/- 0.012183361,1803.5133 +/- 62.253558,2993.5073 +/- 105.54687,0.089893882 +/- 0.012595019,1.172886 +/- 0.036928492,34.467879 +/- 1.1492518,0.27536552 +/- 0.0077097741,0.34492811 +/- 0.011500831
cis-1-3-butadiene_EEF00125-xPlus_SP,C 1: Min (node 793) from INS: Electron Density SCF,C 1,0.1186452,177.43961,6.7604271,111.62235,285.74731,-0.10664696,-0.21292049,0.10627353,-0.13623343,-0.34468997,-5.1609714,0.20845654,6.8996423,1.7386709,1.5086827,11.895124,7.1933377,0.29901639,1.5224315,0.27122132,1570.3726,2638.9112,0.13623343,0.96624006,28.841198,0.22304092,0.2886206,0.03067552,9.9388587,0.57436104,3.9280452,18.781742,-0.018910063,-0.019410943,0.00050088015,-0.032159408,-0.033217989,-0.61284873,0.0010585811,0.10342027,-0.50942846,0.10661926,0.69049755,0.63846328,0.026539972,0.11853241,0.022882464,121.84702,217.98546,0.032159408,0.060854336,1.7771639,8.7702892e-05,0.017784494,0.10330744 +/- 0.01533776,172.47018 +/- 4.9694294,6.4732466 +/- 0.28718052,109.65833 +/- 1.9640226,276.35644 +/- 9.390871,-0.097191931 +/- 0.0094550316,-0.20321502 +/- 0.0097054717,0.10602309 +/- 0.00025044007,-0.12015373 +/- 0.016079704,-0.32808098 +/- 0.016608995,-4.854547 +/- 0.30642437,0.20792725 +/- 0.00052929053,6.8479322 +/- 0.051710137,1.9933852 +/- 0.25471423,1.4553731 +/- 0.053309632,11.549875 +/- 0.34524878,6.874106 +/- 0.31923164,0.2857464 +/- 0.013269986,1.4631653 +/- 0.059266205,0.25978008 +/- 0.011441232,1509.4491 +/- 60.923509,2529.9185 +/- 108.99273,0.12015373 +/- 0.016079704,0.93581289 +/- 0.030427168,27.952616 +/- 0.88858197,0.22299707 +/- 4.3851446e-05,0.27972835 +/- 0.0088922472
cis-1-3-butadiene_EEF00125-xPlus_SP,C 2: Max (node 6116) from INS: Volume,C 2,-0.020340392,389.3105,9.0281084,247.09088,296.96498,0.01159933,-0.20044217,0.2120415,0.024157028,-0.34986445,-8.3423068,0.37402148,5.1521609,-3.190146,1.6970721,6.9341434,6.8605962,0.26362911,1.6909125,0.27945528,1803.6565,2997.3559,-0.024157028,1.1381615,19.744893,-0.25356514,0.24058449,0.032726865,7.6173307,0.4075155,4.1253904,3.1618385,-0.020012637,-0.020040862,2.8224461e-05,-0.032487923,-0.03251498,-0.47377516,2.705648e-05,0.0093511057,-0.46442406,0.07224549,0.3219311,0.65413823,0.025136282,0.085121337,0.017495392,97.756114,193.52875,0.032487923,0.037254705,0.97143186,-0.0012261842,0.011836551,-0.036703824 +/- 0.016363433,385.50184 +/- 3.8086653,8.8243506 +/- 0.20375775,245.02819 +/- 2.0626952,295.38406 +/- 1.5809193,0.021605648 +/- 0.010006319,-0.19042174 +/- 0.010020431,0.21202739 +/- 1.411223e-05,0.040400989 +/- 0.016243962,-0.33360696 +/- 0.01625749,-8.1054192 +/- 0.23688758,0.37400795 +/- 1.352824e-05,5.1474853 +/- 0.0046755528,-2.9579339 +/- 0.23221203,1.6609493 +/- 0.036122745,6.7731778 +/- 0.16096555,6.5335271 +/- 0.32706911,0.25106097 +/- 0.012568141,1.6483519 +/- 0.042560668,0.27070758 +/- 0.0087476962,1754.7784 +/- 48.878057,2900.5915 +/- 96.764377,-0.040400989 +/- 0.016243962,1.1195342 +/- 0.018627352,19.259177 +/- 0.48571593,-0.25295205 +/- 0.00061309212,0.23466621 +/- 0.0059182754
cis-1-3-butadiene_EEF00125-xPlus_SP,C 2: Max (node 6122) from INS: Electron Density SCF,C 2,0.045555699,399.69652,9.5305871,252.32128,295.56362,-0.028470672,-0.24051217,0.2120415,-0.041315343,-0.41533682,-9.4482717,0.37402148,5.1521609,-4.2961108,1.8173255,7.3674823,8.0667814,0.30997866,1.8372787,0.3104802,1964.5722,3334.5723,0.041315343,1.1963651,21.18516,-0.26852378,0.25813362,0.032042637,8.3126958,0.40335376,4.4048595,3.7617919,-0.019807587,-0.019821699,1.4112522e-05,-0.031784021,-0.031821536,-0.40535057,3.7515299e-05,0.036736624,-0.36861395,0.08157287,0.41233761,0.65612193,0.025212509,0.093982846,0.018935918,103.09445,199.60339,0.031784021,0.043701035,1.1854666,0.0050940596,0.014444488,0.029534381 +/- 0.016021318,395.54017 +/- 4.1563479,9.3289103 +/- 0.20167688,250.11885 +/- 2.2024297,293.68273 +/- 1.8808959,-0.018566878 +/- 0.0099037933,-0.23060132 +/- 0.0099108496,0.21203445 +/- 7.056261e-06,-0.025423332 +/- 0.015892011,-0.39942605 +/- 0.015910768,-9.2455964 +/- 0.20267529,0.37400272 +/- 1.875765e-05,5.1337925 +/- 0.018368312,-4.1118039 +/- 0.18430697,1.776539 +/- 0.040786435,7.1613135 +/- 0.20616881,7.7387204 +/- 0.32806096,0.2973724 +/- 0.012606254,1.7902872 +/- 0.046991423,0.30101224 +/- 0.0094679589,1913.025 +/- 51.547227,3234.7706 +/- 99.801696,0.025423332 +/- 0.015892011,1.1745146 +/- 0.021850517,20.592426 +/- 0.59273332,-0.27107081 +/- 0.0025470298,0.25091137 +/- 0.0072222441
cis-1-3-butadiene_EEF00125-xPlus_SP,C 2: Max (node 6122) from INS: Kinetic Energy Density SCF,C 2,0.047462373,399.6893,9.5349991,252.50812,294.0483,-0.029705453,-0.24174695,0.2120415,-0.043206226,-0.4172277,-9.4780621,0.37402148,5.1521609,-4.3259012,1.8223562,7.3878598,8.1059522,0.31148386,1.8429919,0.31163643,1970.2537,3345.3769,0.043206226,1.1990833,21.250262,-0.26879501,0.25892686,0.032343242,8.203876,0.38850395,4.4849429,3.2686412,-0.020049415,-0.020088799,3.9383496e-05,-0.032086212,-0.03213968,-0.41803813,5.3467797e-05,0.032729179,-0.38530895,0.080575725,0.40278873,0.66855458,0.025690253,0.093043405,0.018819828,103.32682,201.36611,0.032086212,0.042936069,1.1592441,0.0041741295,0.014124976,0.031290752 +/- 0.016171621,395.58736 +/- 4.101938,9.3407471 +/- 0.19425197,250.26565 +/- 2.2424714,292.41398 +/- 1.6343206,-0.019680745 +/- 0.010024708,-0.23170256 +/- 0.010044399,0.21202181 +/- 1.9691748e-05,-0.02716312 +/- 0.016043106,-0.40115786 +/- 0.01606984,-9.269043 +/- 0.20901906,0.37399474 +/- 2.6733898e-05,5.1357963 +/- 0.01636459,-4.1332468 +/- 0.19265447,1.7820683 +/- 0.040287862,7.1864655 +/- 0.20139436,7.7716749 +/- 0.33427729,0.29863873 +/- 0.012845126,1.7964702 +/- 0.046521703,0.30222651 +/- 0.0094099139,1918.5903 +/- 51.663409,3244.6939 +/- 100.68306,0.02716312 +/- 0.016043106,1.1776153 +/- 0.021468034,20.67064 +/- 0.57962204,-0.27088208 +/- 0.0020870648,0.25186437 +/- 0.0070624878
cis-1-3-butadiene_EEF00125-xPlus_SP,C 2: Max (node 6138) from INS: Electron Density SCF,C 2,0.010006473,363.46745,11.430542,153.26036,96.923873,-0.020157767,-0.24459152,0.22443375,-0.0056684936,-0.4211863,-7.8731294,0.4155178,10.814248,2.9411183,1.8957634,10.465739,8.2679915,0.31771047,1.8885463,0.31762832,2012.2678,3412.9327,0.0056684936,1.2605068,29.009039,0.22502534,0.3534648,0.034963512,7.7898911,0.33674137,3.7806705,2.9483379,-0.021739849,-0.021789121,4.9272332e-05,-0.034712025,-0.034837087,-0.45608824,0.00012506158,0.02225053,-0.43383771,0.075520331,0.36177006,0.73036607,0.028065456,0.088914099,0.018413974,104.96822,210.06695,0.034712025,0.038692383,1.0774067,0.0032465653,0.013127816,-0.0074752829 +/- 0.017481756,359.5725 +/- 3.8949455,11.262172 +/- 0.16837069,151.37003 +/- 1.8903352,95.449704 +/- 1.474169,-0.0092878431 +/- 0.010869924,-0.23369696 +/- 0.010894561,0.22440912 +/- 2.4636166e-05,0.011687519 +/- 0.017356013,-0.40376775 +/- 0.017418543,-7.6450853 +/- 0.22804412,0.41545527 +/- 6.2530788e-05,10.803123 +/- 0.011125265,3.1580372 +/- 0.21691886,1.8580033 +/- 0.037760165,10.284853 +/- 0.18088503,7.9028085 +/- 0.36518303,0.30367774 +/- 0.014032728,1.8440893 +/- 0.044457049,0.30842133 +/- 0.0092069869,1959.7837 +/- 52.484112,3307.8992 +/- 105.03347,-0.011687519 +/- 0.017356013,1.2411606 +/- 0.019346191,28.470336 +/- 0.53870333,0.22340206 +/- 0.0016232826,0.34690089 +/- 0.006563908
cis-1-3-butadiene_EEF00125-xPlus_SP,C 2: Max (node 6140) from INS: Volume,C 2,0.014101595,367.88271,11.578221,155.62034,96.923873,-0.020959076,-0.24539283,0.22443375,-0.0097145985,-0.4252324,-8.178319,0.4155178,10.814248,2.6359288,1.9132027,10.448606,8.262403,0.31749572,1.9093125,0.32121738,2029.9312,3438.9558,0.0097145985,1.2707679,28.998406,0.20680871,0.35333523,0.034130613,7.7159875,0.39402102,3.6569702,2.5626359,-0.020844949,-0.020887909,4.2959451e-05,-0.033877256,-0.033978249,-0.47441111,0.00010099364,0.020161623,-0.45424948,0.077174903,0.3522057,0.67753049,0.026035166,0.090631936,0.018550919,102.31402,202.03013,0.033877256,0.040073064,1.0682341,0.0009214054,0.013016051,-0.0029637113 +/- 0.017065307,364.02471 +/- 3.8579937,11.38121 +/- 0.19701051,153.79185 +/- 1.8284851,95.642555 +/- 1.281318,-0.010536601 +/- 0.010422475,-0.23494887 +/- 0.010443954,0.22441227 +/- 2.1479726e-05,0.0072240294 +/- 0.016938628,-0.40824328 +/- 0.016989125,-7.9411134 +/- 0.23720555,0.41546731 +/- 5.0496822e-05,10.804167 +/- 0.010080811,2.8630535 +/- 0.22712474,1.8746152 +/- 0.038587451,10.272503 +/- 0.17610285,7.9236377 +/- 0.33876525,0.30447814 +/- 0.013017583,1.8639966 +/- 0.045315968,0.31194192 +/- 0.0092754596,1978.7742 +/- 51.157012,3337.9407 +/- 101.01507,-0.0072240294 +/- 0.016938628,1.2507314 +/- 0.020036532,28.464288 +/- 0.53411704,0.20634801 +/- 0.0004607027,0.34682721 +/- 0.0065080256
