Dataset name,Region name,Atom name,I: Area Bader charge,I: Average curvature,I: Average curvature-scaled torsion,I: Average net plane curvature,I: Average torsion,I: Deformation (kinetic) energy,I: Deformation (kinetic) negative energy,I: Deformation (kinetic) positive energy,I: Deformation charge,I: Deformation negative charge,I: Deformation negative volume,I: Deformation positive charge,I: Deformation positive volume,I: Deformation volume,I: Electron Density SCF,I: Electron Localization Function SCF,I: Gradient bundle partition function contribution (from IN Te),I: Gradient bundle probability (from IN Te),I: Kinetic Energy Density SCF,I: Solid angle (alpha),I: Te per electron,I: Te per valence electron,I: Valence Bader charge,I: Valence density,I: Volume,I: Volume Bader charge,I: Volume fraction,I: Area Bader charge (boundary),I: Average curvature (boundary),I: Average curvature-scaled torsion (boundary),I: Average net plane curvature (boundary),I: Average torsion (boundary),I: Deformation (kinetic) energy (boundary),I: Deformation (kinetic) negative energy (boundary),I: Deformation (kinetic) positive energy (boundary),I: Deformation charge (boundary),I: Deformation negative charge (boundary),I: Deformation negative volume (boundary),I: Deformation positive charge (boundary),I: Deformation positive volume (boundary),I: Deformation volume (boundary),I: Electron Density SCF (boundary),I: Electron Localization Function SCF (boundary),I: Gradient bundle partition function contribution (from IN Te) (boundary),I: Gradient bundle probability (from IN Te) (boundary),I: Kinetic Energy Density SCF (boundary),I: Solid angle (alpha) (boundary),I: Te per electron (boundary),I: Te per valence electron (boundary),I: Valence Bader charge (boundary),I: Valence density (boundary),I: Volume (boundary),I: Volume Bader charge (boundary),I: Volume fraction (boundary),I: Area Bader charge (with boundary error),I: Average curvature (with boundary error),I: Average curvature-scaled torsion (with boundary error),I: Average net plane curvature (with boundary error),I: Average torsion (with boundary error),I: Deformation (kinetic) energy (with boundary error),I: Deformation (kinetic) negative energy (with boundary error),I: Deformation (kinetic) positive energy (with boundary error),I: Deformation charge (with boundary error),I: Deformation negative charge (with boundary error),I: Deformation negative volume (with boundary error),I: Deformation positive charge (with boundary error),I: Deformation positive volume (with boundary error),I: Deformation volume (with boundary error),I: Electron Density SCF (with boundary error),I: Electron Localization Function SCF (with boundary error),I: Gradient bundle partition function contribution (from IN Te) (with boundary error),I: Gradient bundle probability (from IN Te) (with boundary error),I: Kinetic Energy Density SCF (with boundary error),I: Solid angle (alpha) (with boundary error),I: Te per electron (with boundary error),I: Te per valence electron (with boundary error),I: Valence Bader charge (with boundary error),I: Valence density (with boundary error),I: Volume (with boundary error),I: Volume Bader charge (with boundary error),I: Volume fraction (with boundary error)
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Electron Density SCF,C 4: Max (node 6140) from INS: Electron Density SCF,-0.019168365,386.06898,11.493812,167.04601,557.82203,-0.017078877,-0.2047438,0.18766492,-0.0087604304,-0.36459996,-9.2171748,0.35583953,9.4250519,0.20787711,1.8161836,11.78086,7.0529098,0.29984706,1.7836388,0.29950253,1864.8338,3044.3305,0.0087604304,1.2171785,30.937979,-0.007012262,0.30152855,0.017312491,5.8524039,0.32749371,3.4105134,14.387137,-0.012519905,-0.014002522,0.001482617,-0.018930794,-0.022286767,-0.27483714,0.003355973,0.26197905,-0.012858093,0.086813532,0.79879287,0.46663834,0.019838639,0.091820652,0.017354337,89.846432,155.66031,0.018930794,0.052104857,1.7677631,0.016560584,0.017229019,-0.027824611 +/- 0.0086562456,383.14277 +/- 2.9262019,11.330065 +/- 0.16374686,165.34076 +/- 1.7052567,550.62846 +/- 7.1935684,-0.010818925 +/- 0.0062599525,-0.19774254 +/- 0.007001261,0.18692361 +/- 0.00074130848,0.00070496657 +/- 0.009465397,-0.35345657 +/- 0.011143384,-9.0797562 +/- 0.13741857,0.35416154 +/- 0.0016779865,9.2940624 +/- 0.13098952,0.21430616 +/- 0.0064290465,1.7727768 +/- 0.043406766,11.381463 +/- 0.39939643,6.8195906 +/- 0.23331917,0.28992774 +/- 0.0099193197,1.7377284 +/- 0.045910326,0.29082536 +/- 0.0086771686,1819.9106 +/- 44.923216,2966.5004 +/- 77.830157,-0.00070496657 +/- 0.009465397,1.1911261 +/- 0.026052428,30.054097 +/- 0.88388153,-0.015292554 +/- 0.008280292,0.29291404 +/- 0.0086145096
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Electron Density SCF,H 2: Max (node 5456) from INS: Electron Density SCF,0.051242625,1747.3326,74.807322,1152.5603,2456.2802,8.2785334e-11,-0.16523685,0.16523685,-1.5668888e-10,-0.34055164,-11.280369,0.34055164,11.280369,1.0001713e-08,0.94875738,26.247422,3222.9373,1,0.58677204,1,3800.3069,3800.3069,1.5668888e-10,0.94875738,48.169313,0.051242626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051242625 +/- 0,1747.3326 +/- 0,74.807322 +/- 0,1152.5603 +/- 0,2456.2802 +/- 0,8.2785334e-11 +/- 0,-0.16523685 +/- 0,0.16523685 +/- 0,-1.5668888e-10 +/- 0,-0.34055164 +/- 0,-11.280369 +/- 0,0.34055164 +/- 0,11.280369 +/- 0,1.0001713e-08 +/- 0,0.94875738 +/- 0,26.247422 +/- 0,3222.9373 +/- 0,1 +/- 0,0.58677204 +/- 0,1 +/- 0,3800.3069 +/- 0,3800.3069 +/- 0,1.5668888e-10 +/- 0,0.94875738 +/- 0,48.169313 +/- 0,0.051242626 +/- 0,1 +/- 0
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Kinetic Energy Density SCF,full,0.042670874,2132.1416,86.357046,1319.0014,3010.3976,-0.024527602,-0.37742937,0.35290177,-0.019981192,-0.71637236,-20.55427,0.69639117,20.705421,0.151151,2.7945037,38.281564,3230.2075,1.3090858,2.4032042,1.3061958,5697.1777,6902.5099,0.019981192,2.1821121,79.737315,0.051509784,1.3076689,0.01774187,6.4998563,0.31241175,3.493049,10.1718,-0.012968739,-0.015249017,0.002280278,-0.019393504,-0.024088979,-0.23759113,0.0046954752,0.24836006,0.010768925,0.088528783,0.82889081,0.49404398,0.021003762,0.093520866,0.017711775,93.145388,162.06506,0.019393504,0.053105232,1.8280646,0.018371608,0.017816732,0.033799939 +/- 0.0088709349,2128.8917 +/- 3.2499281,86.20084 +/- 0.15620588,1317.2549 +/- 1.7465245,3005.3117 +/- 5.0859002,-0.018043232 +/- 0.0064843696,-0.36980486 +/- 0.0076245086,0.35176163 +/- 0.001140139,-0.01028444 +/- 0.0096967519,-0.70432787 +/- 0.012044489,-20.435474 +/- 0.11879557,0.69404343 +/- 0.0023477376,20.581241 +/- 0.12418003,0.14576654 +/- 0.0053844624,2.7502393 +/- 0.044264391,37.867118 +/- 0.41444541,3229.9605 +/- 0.24702199,1.298584 +/- 0.010501881,2.3564437 +/- 0.046760433,1.2973399 +/- 0.0088558877,5650.605 +/- 46.572694,6821.4774 +/- 81.032532,0.01028444 +/- 0.0096967519,2.1555595 +/- 0.026552616,78.823283 +/- 0.91403231,0.04232398 +/- 0.0091858041,1.2987605 +/- 0.0089083659
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Kinetic Energy Density SCF,C 4: Max (node 6140) from INS: Kinetic Energy Density SCF,-0.0085717509,384.80901,11.549724,166.44107,554.11738,-0.024527602,-0.21219252,0.18766492,-0.019981192,-0.37582072,-9.2739009,0.35583953,9.4250519,0.15115099,1.8457463,12.034142,7.2702215,0.30908584,1.8164321,0.30619575,1896.8707,3102.203,0.019981192,1.2333548,31.568003,0.00026715884,0.30766891,0.01774187,6.4998563,0.31241175,3.493049,10.1718,-0.012968739,-0.015249017,0.002280278,-0.019393504,-0.024088979,-0.23759113,0.0046954752,0.24836006,0.010768925,0.088528783,0.82889081,0.49404398,0.021003762,0.093520866,0.017711775,93.145388,162.06506,0.019393504,0.053105232,1.8280646,0.018371608,0.017816732,-0.017442686 +/- 0.0088709349,381.55908 +/- 3.2499281,11.393518 +/- 0.15620588,164.69455 +/- 1.7465245,549.03148 +/- 5.0859002,-0.018043232 +/- 0.0064843696,-0.20456802 +/- 0.0076245086,0.18652478 +/- 0.001140139,-0.01028444 +/- 0.0096967519,-0.36377623 +/- 0.012044489,-9.1551054 +/- 0.11879557,0.35349179 +/- 0.0023477376,9.3008719 +/- 0.12418003,0.14576653 +/- 0.0053844624,1.8014819 +/- 0.044264391,11.619697 +/- 0.41444541,7.0231995 +/- 0.24702199,0.29858396 +/- 0.010501881,1.7696717 +/- 0.046760433,0.29733987 +/- 0.0088558877,1850.298 +/- 46.572694,3021.1705 +/- 81.032532,0.01028444 +/- 0.0096967519,1.2068022 +/- 0.026552616,30.653971 +/- 0.91403231,-0.0089186452 +/- 0.0091858041,0.29876054 +/- 0.0089083659
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Kinetic Energy Density SCF,H 2: Max (node 5456) from INS: Kinetic Energy Density SCF,0.051242625,1747.3326,74.807322,1152.5603,2456.2802,8.2785334e-11,-0.16523685,0.16523685,-1.5668888e-10,-0.34055164,-11.280369,0.34055164,11.280369,1.0001713e-08,0.94875738,26.247422,3222.9373,1,0.58677204,1,3800.3069,3800.3069,1.5668888e-10,0.94875738,48.169313,0.051242626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051242625 +/- 0,1747.3326 +/- 0,74.807322 +/- 0,1152.5603 +/- 0,2456.2802 +/- 0,8.2785334e-11 +/- 0,-0.16523685 +/- 0,0.16523685 +/- 0,-1.5668888e-10 +/- 0,-0.34055164 +/- 0,-11.280369 +/- 0,0.34055164 +/- 0,11.280369 +/- 0,1.0001713e-08 +/- 0,0.94875738 +/- 0,26.247422 +/- 0,3222.9373 +/- 0,1 +/- 0,0.58677204 +/- 0,1 +/- 0,3800.3069 +/- 0,3800.3069 +/- 0,1.5668888e-10 +/- 0,0.94875738 +/- 0,48.169313 +/- 0,0.051242626 +/- 0,1 +/- 0
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Volume,full,-0.021799942,2125.0245,85.799784,1317.6832,3014.1368,0.017188154,-0.33571361,0.35290177,0.048032651,-0.64835852,-19.618391,0.69639117,20.705421,1.0870298,2.6310064,37.138237,3228.9989,1.2577039,2.2164822,1.2682011,5509.7025,6551.9309,-0.048032651,2.0946043,76.774796,0.041766691,1.2787955,0.021329634,4.8086067,0.32688225,2.4903947,10.371766,-0.01453207,-0.01497714,0.00044507025,-0.022866092,-0.02385278,-0.28671696,0.00098668825,0.11852645,-0.16819051,0.077530282,0.66942833,0.48819378,0.020755046,0.084531531,0.016476653,86.76474,154.33838,0.022866092,0.044576976,1.5223769,0.011494297,0.01483743,-0.03246476 +/- 0.010664817,2122.6202 +/- 2.4043034,85.636342 +/- 0.16344113,1316.438 +/- 1.2451973,3008.9509 +/- 5.1858829,0.024454189 +/- 0.0072660351,-0.32822504 +/- 0.0074885702,0.35267923 +/- 0.00022253512,0.059465697 +/- 0.011433046,-0.63643213 +/- 0.01192639,-19.475033 +/- 0.14335848,0.69589783 +/- 0.00049334412,20.646158 +/- 0.059263225,1.1711251 +/- 0.084095254,2.5922413 +/- 0.038765141,36.803523 +/- 0.33471416,3228.7548 +/- 0.24409689,1.2473264 +/- 0.010377523,2.1742164 +/- 0.042265765,1.2599628 +/- 0.0082383263,5466.3202 +/- 43.38237,6474.7617 +/- 77.16919,-0.059465697 +/- 0.011433046,2.0723158 +/- 0.022288488,76.013607 +/- 0.76118844,0.036019542 +/- 0.0057471487,1.2713768 +/- 0.0074187149
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Volume,C 4: Max (node 6146) from INS: Volume,-0.073042567,377.69197,10.992462,165.12285,557.85659,0.017188154,-0.17047677,0.18766492,0.048032651,-0.30780688,-8.3380221,0.35583953,9.4250519,1.0870298,1.682249,10.890816,6.0616318,0.25770392,1.6297101,0.26820108,1709.3956,2751.6239,-0.048032651,1.1458469,28.605483,-0.0094759345,0.27879552,0.021329634,4.8086067,0.32688225,2.4903947,10.371766,-0.01453207,-0.01497714,0.00044507025,-0.022866092,-0.02385278,-0.28671696,0.00098668825,0.11852645,-0.16819051,0.077530282,0.66942833,0.48819378,0.020755046,0.084531531,0.016476653,86.76474,154.33838,0.022866092,0.044576976,1.5223769,0.011494297,0.01483743,-0.083707384 +/- 0.010664817,375.28767 +/- 2.4043034,10.829021 +/- 0.16344113,163.87765 +/- 1.2451973,552.67071 +/- 5.1858829,0.024454189 +/- 0.0072660351,-0.1629882 +/- 0.0074885702,0.18744239 +/- 0.00022253512,0.059465697 +/- 0.011433046,-0.29588049 +/- 0.01192639,-8.1946636 +/- 0.14335848,0.35534618 +/- 0.00049334412,9.3657887 +/- 0.059263225,1.1711251 +/- 0.084095254,1.6434839 +/- 0.038765141,10.556101 +/- 0.33471416,5.8175349 +/- 0.24409689,0.24732639 +/- 0.010377523,1.5874444 +/- 0.042265765,0.25996275 +/- 0.0082383263,1666.0132 +/- 43.38237,2674.4547 +/- 77.16919,-0.059465697 +/- 0.011433046,1.1235584 +/- 0.022288488,27.844295 +/- 0.76118844,-0.015223083 +/- 0.0057471487,0.2713768 +/- 0.0074187149
cis-1-3-butadiene_EEF00125-y_SP,Bond 2 from INS: Volume,H 2: Max (node 5456) from INS: Volume,0.051242625,1747.3326,74.807322,1152.5603,2456.2802,8.2785334e-11,-0.16523685,0.16523685,-1.5668888e-10,-0.34055164,-11.280369,0.34055164,11.280369,1.0001713e-08,0.94875738,26.247422,3222.9373,1,0.58677204,1,3800.3069,3800.3069,1.5668888e-10,0.94875738,48.169313,0.051242626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051242625 +/- 0,1747.3326 +/- 0,74.807322 +/- 0,1152.5603 +/- 0,2456.2802 +/- 0,8.2785334e-11 +/- 0,-0.16523685 +/- 0,0.16523685 +/- 0,-1.5668888e-10 +/- 0,-0.34055164 +/- 0,-11.280369 +/- 0,0.34055164 +/- 0,11.280369 +/- 0,1.0001713e-08 +/- 0,0.94875738 +/- 0,26.247422 +/- 0,3222.9373 +/- 0,1 +/- 0,0.58677204 +/- 0,1 +/- 0,3800.3069 +/- 0,3800.3069 +/- 0,1.5668888e-10 +/- 0,0.94875738 +/- 0,48.169313 +/- 0,0.051242626 +/- 0,1 +/- 0
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Electron Density SCF,full,-0.14129705,826.97804,25.256855,450.12968,946.33256,0.11196456,-0.54389852,0.65586307,0.10149338,-0.97127591,-21.985205,1.0727693,23.424716,1.4395107,4.8786402,31.760016,19.126533,0.77539171,4.8587315,0.78955719,4954.8382,8241.0847,-0.10149338,3.2995258,74.956921,-0.03324104,0.80756653,0.068636601,16.143427,0.84497862,8.0653065,14.430984,-0.043943256,-0.044301617,0.00035836067,-0.070762273,-0.0715405,-0.94475905,0.00077822653,0.13985904,-0.80490001,0.19808857,1.2516238,1.413705,0.056985259,0.22331135,0.044454195,233.39038,435.13497,0.070762273,0.10918018,3.308763,0.015015139,0.035517284,-0.17561535 +/- 0.034318301,818.90633 +/- 8.0717133,24.834366 +/- 0.42248931,446.09703 +/- 4.0326532,939.11707 +/- 7.2154918,0.13393619 +/- 0.021971628,-0.52174771 +/- 0.022150809,0.65568389 +/- 0.00017918034,0.13687451 +/- 0.035381137,-0.93550566 +/- 0.03577025,-21.512825 +/- 0.47237953,1.0723802 +/- 0.00038911327,23.354786 +/- 0.069929521,1.8419607 +/- 0.40245001,4.7795959 +/- 0.099044284,31.134204 +/- 0.62581189,18.419681 +/- 0.70685248,0.74689908 +/- 0.02849263,4.7470758 +/- 0.11165567,0.7673301 +/- 0.022227097,4838.1431 +/- 116.69519,8023.5172 +/- 217.56748,-0.13687451 +/- 0.035381137,3.2449357 +/- 0.054590089,73.302539 +/- 1.6543815,-0.040748609 +/- 0.0075075693,0.78980789 +/- 0.017758642
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Electron Density SCF,C 3: Max (node 6112) from INS: Electron Density SCF,-0.055548386,371.62413,11.138765,194.37316,232.41007,0.054060367,-0.27452335,0.32858372,0.054791986,-0.48146897,-9.4569357,0.53626096,11.121634,1.664698,2.2804834,12.781635,9.4924733,0.36580976,2.2832427,0.3708225,2343.1396,3965.9763,-0.054791986,1.5388384,32.218332,0.065675979,0.39102656,0.039901196,7.8564129,0.34561142,4.1324106,0.81775872,-0.024967553,-0.025089585,0.00012203219,-0.039946364,-0.040216762,-0.49772339,0.00027039812,0.040851759,-0.45687163,0.092958608,0.44995876,0.78371235,0.030201784,0.10814588,0.022143301,116.84608,228.97233,0.039946364,0.048672007,1.3676086,0.006631514,0.016598354,-0.075498984 +/- 0.019950598,367.69592 +/- 3.9282065,10.96596 +/- 0.17280571,192.30696 +/- 2.0662053,232.00119 +/- 0.40887936,0.066544143 +/- 0.012483777,-0.26197856 +/- 0.012544793,0.3285227 +/- 6.1016097e-05,0.074765168 +/- 0.019973182,-0.46136059 +/- 0.020108381,-9.208074 +/- 0.2488617,0.53612576 +/- 0.00013519906,11.101208 +/- 0.02042588,1.8931338 +/- 0.22843582,2.2340041 +/- 0.046479304,12.556656 +/- 0.22497938,9.1006172 +/- 0.39185617,0.35070887 +/- 0.015100892,2.2291698 +/- 0.05407294,0.35975085 +/- 0.01107165,2284.7166 +/- 58.423038,3851.4901 +/- 114.48617,-0.074765168 +/- 0.019973182,1.5145024 +/- 0.024336003,31.534527 +/- 0.68380428,0.062360222 +/- 0.003315757,0.38272738 +/- 0.0082991769
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Electron Density SCF,C 4: Max (node 6166) from INS: Electron Density SCF,-0.085748661,455.35391,14.11809,255.75652,713.92249,0.057904192,-0.26937516,0.32727935,0.04670139,-0.48980694,-12.528269,0.53650833,12.303082,-0.22518726,2.5981568,18.978381,9.6340598,0.40958195,2.5754888,0.4187347,2611.6986,4275.1084,-0.04670139,1.7606874,42.738589,-0.098917019,0.41653997,0.028735405,8.2870137,0.49936719,3.9328959,13.613225,-0.018975703,-0.019212032,0.00023632848,-0.03081591,-0.031323738,-0.44703566,0.00050782841,0.099007282,-0.34802838,0.10512996,0.80166502,0.62999261,0.026783475,0.11516547,0.022310894,116.5443,206.16263,0.03081591,0.060508171,1.9411544,0.0083836247,0.018918931,-0.10011636 +/- 0.014367703,451.21041 +/- 4.1435068,13.868406 +/- 0.2496836,253.79007 +/- 1.9664479,707.11588 +/- 6.8066125,0.067392044 +/- 0.0094878516,-0.25976915 +/- 0.0096060158,0.32716119 +/- 0.00011816424,0.062109345 +/- 0.015407955,-0.47414507 +/- 0.015661869,-12.304751 +/- 0.22351783,0.53625442 +/- 0.0002539142,12.253578 +/- 0.049503641,-0.051173067 +/- 0.17401419,2.5455919 +/- 0.05256498,18.577548 +/- 0.40083251,9.3190635 +/- 0.31499631,0.39619021 +/- 0.013391738,2.517906 +/- 0.057582735,0.40757925 +/- 0.011155447,2553.4265 +/- 58.272151,4172.0271 +/- 103.08132,-0.062109345 +/- 0.015407955,1.7304334 +/- 0.030254086,41.768012 +/- 0.97057721,-0.10310883 +/- 0.0041918124,0.4070805 +/- 0.0094594654
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Kinetic Energy Density SCF,full,-0.17221877,827.02193,25.106219,449.92158,950.03722,0.13320918,-0.5226539,0.65586307,0.13333724,-0.93943205,-21.811384,1.0727693,23.424716,1.613332,4.8084954,31.208933,18.48811,0.74954159,4.7787078,0.77271277,4872.4985,8079.8233,-0.13333724,3.2630698,73.546154,-0.051527748,0.79282794,0.066081262,16.863315,0.90980483,8.3698889,17.67174,-0.04215372,-0.04271695,0.00056323019,-0.06815809,-0.069402344,-0.97508062,0.0012442539,0.11882308,-0.85625754,0.19425284,1.1717694,1.3682578,0.055064991,0.21869715,0.043389016,228.79937,426.49533,0.06815809,0.1074748,3.1592999,0.008842763,0.033849267,-0.2052594 +/- 0.033040631,818.59027 +/- 8.4316574,24.651317 +/- 0.45490241,445.73664 +/- 4.1849444,941.20135 +/- 8.8358701,0.15428604 +/- 0.02107686,-0.50129542 +/- 0.021358475,0.65558146 +/- 0.00028161509,0.16741628 +/- 0.034079045,-0.90473088 +/- 0.034701172,-21.323843 +/- 0.48754031,1.0721472 +/- 0.00062212694,23.365304 +/- 0.05941154,2.0414608 +/- 0.42812877,4.711369 +/- 0.097126418,30.623048 +/- 0.58588471,17.803981 +/- 0.6841289,0.72200909 +/- 0.027532496,4.6693592 +/- 0.10934857,0.75101826 +/- 0.021694508,4758.0989 +/- 114.39969,7866.5757 +/- 213.24767,-0.16741628 +/- 0.034079045,3.2093324 +/- 0.053737402,71.966504 +/- 1.57965,-0.055949129 +/- 0.0044213815,0.7759033 +/- 0.016924633
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Kinetic Energy Density SCF,C 3: Max (node 6112) from INS: Kinetic Energy Density SCF,-0.071712544,370.29206,11.091133,193.6396,232.41007,0.064520842,-0.26406288,0.32858372,0.07097065,-0.46529031,-9.2847014,0.53626096,11.121634,1.8369323,2.2539804,12.642851,9.1676716,0.35329294,2.2509546,0.36371131,2306.4844,3885.8187,-0.07097065,1.5265578,31.804645,0.062054035,0.38600574,0.039202642,7.9385582,0.38172393,4.2541554,1.5522398,-0.024532307,-0.02460768,7.5372984e-05,-0.039246681,-0.039408183,-0.51065145,0.00016150158,0.010987369,-0.49966408,0.090336205,0.41349275,0.78072761,0.030086762,0.10525383,0.021589808,115.79998,227.63277,0.039246681,0.047156589,1.2792115,0.0028167873,0.015525499,-0.091313865 +/- 0.019601321,366.32278 +/- 3.9692791,10.900271 +/- 0.19086197,191.51253 +/- 2.1270777,231.63395 +/- 0.77611989,0.076786995 +/- 0.012266153,-0.25175904 +/- 0.01230384,0.32854603 +/- 3.7686492e-05,0.09059399 +/- 0.019623341,-0.44558622 +/- 0.019704091,-9.0293756 +/- 0.25532572,0.53618021 +/- 8.0750789e-05,11.11614 +/- 0.0054936844,2.0867644 +/- 0.24983204,2.2088123 +/- 0.045168103,12.436104 +/- 0.20674638,8.7773078 +/- 0.39036381,0.33824956 +/- 0.015043381,2.1983277 +/- 0.052626915,0.3529164 +/- 0.010794904,2248.5844 +/- 57.899991,3772.0023 +/- 113.81639,-0.09059399 +/- 0.019623341,1.5029795 +/- 0.023578295,31.165039 +/- 0.63960575,0.060645642 +/- 0.0014083937,0.37824299 +/- 0.0077627494
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Kinetic Energy Density SCF,C 4: Max (node 6166) from INS: Kinetic Energy Density SCF,-0.10050623,456.72987,14.015087,256.28198,717.62715,0.068688333,-0.25859102,0.32727935,0.062366585,-0.47414175,-12.526682,0.53650833,12.303082,-0.2236003,2.554515,18.566082,9.3204381,0.39624865,2.5277532,0.40900146,2566.0142,4194.0046,-0.062366585,1.7365121,41.741509,-0.11358178,0.4068222,0.026878619,8.9247566,0.5280809,4.1157335,16.1195,-0.017621413,-0.01810927,0.0004878572,-0.028911409,-0.029994161,-0.46442917,0.0010827523,0.10783571,-0.35659346,0.10391663,0.75827667,0.58753019,0.02497823,0.11344332,0.021799208,112.99939,198.86256,0.028911409,0.060318214,1.8800884,0.0060259757,0.018323768,-0.11394554 +/- 0.01343931,452.2675 +/- 4.4623783,13.751046 +/- 0.26404045,254.22411 +/- 2.0578668,709.5674 +/- 8.0597502,0.07749904 +/- 0.0088107066,-0.24953639 +/- 0.0090546352,0.32703542 +/- 0.0002439286,0.07682229 +/- 0.014455704,-0.45914467 +/- 0.014997081,-12.294468 +/- 0.23221458,0.53596696 +/- 0.00054137615,12.249164 +/- 0.053917856,-0.045303576 +/- 0.17829673,2.5025567 +/- 0.051958316,18.186944 +/- 0.37913834,9.026673 +/- 0.29376509,0.38375953 +/- 0.012489115,2.4710315 +/- 0.05672166,0.39810186 +/- 0.010899604,2509.5145 +/- 56.499696,4094.5734 +/- 99.431282,-0.07682229 +/- 0.014455704,1.706353 +/- 0.030159107,40.801465 +/- 0.94004422,-0.11659477 +/- 0.0030129879,0.39766032 +/- 0.0091618839
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Volume,full,0.027672797,846.15912,26.599987,456.43185,944.30099,0.002892868,-0.65297021,0.65586307,-0.07364376,-1.146413,-24.373189,1.0727693,23.424716,-0.94847376,5.254912,34.149543,22.365573,0.90844797,5.2960019,0.8804308,5411.0515,9137.5761,0.07364376,3.4940504,81.381814,-0.013141339,0.87362845,0.074318451,18.306179,1.0604022,8.548413,22.952075,-0.04745159,-0.04758769,0.00013610018,-0.076847502,-0.077079207,-1.064387,0.00023170577,0.14608019,-0.91830677,0.22247301,1.3908346,1.5144305,0.06130843,0.24993062,0.049465244,260.34121,478.78735,0.076847502,0.12354253,3.6953494,0.014309945,0.039463826,-0.0094864292 +/- 0.037159226,837.00603 +/- 9.1530894,26.069786 +/- 0.53020111,452.15765 +/- 4.2742065,932.82495 +/- 11.476038,0.026618663 +/- 0.023725795,-0.62917636 +/- 0.023793845,0.65579502 +/- 6.8050092e-05,-0.03522001 +/- 0.038423751,-1.1078734 +/- 0.038539604,-23.840996 +/- 0.53219348,1.0726534 +/- 0.00011585289,23.351675 +/- 0.073040095,-0.48932038 +/- 0.45915338,5.1436755 +/- 0.11123651,33.454125 +/- 0.69541729,21.608357 +/- 0.75721525,0.87779376 +/- 0.030654215,5.1710366 +/- 0.12496531,0.85569818 +/- 0.024732622,5280.8809 +/- 130.1706,8898.1824 +/- 239.39367,0.03522001 +/- 0.038423751,3.4322792 +/- 0.061771263,79.534139 +/- 1.8476747,-0.020296311 +/- 0.0071549723,0.85389653 +/- 0.019731913
cis-1-3-butadiene_EEF00125-y_SP,Bond 3 from INS: Volume,C 3: Max (node 6112) from INS: Volume,0.0017706396,374.53176,11.376145,196.02193,229.89734,0.01677041,-0.31181331,0.32858372,-0.002578626,-0.53883958,-10.100242,0.53626096,11.121634,1.0213919,2.3749047,13.226146,10.661182,0.41084807,2.3979828,0.39611255,2475.9619,4255.3535,0.002578626,1.5826796,33.65878,0.076149046,0.40850896,0.039163562,8.8060714,0.41511017,4.4407364,3.0549386,-0.024401914,-0.024538015,0.00013610018,-0.039210159,-0.039441864,-0.52542368,0.00023170577,0.085611116,-0.43981256,0.097900086,0.48844059,0.77342096,0.029805187,0.11292339,0.022843941,121.4536,234.48353,0.039210159,0.052212203,1.4423964,0.0071361322,0.017506036,-0.017811141 +/- 0.019581781,370.12873 +/- 4.4030357,11.16859 +/- 0.20755509,193.80156 +/- 2.2203682,228.36987 +/- 1.5274693,0.028971367 +/- 0.012200957,-0.2995443 +/- 0.012269007,0.32851567 +/- 6.8050092e-05,0.017026453 +/- 0.019605079,-0.51911865 +/- 0.019720932,-9.83753 +/- 0.26271184,0.53614511 +/- 0.00011585289,11.078828 +/- 0.042805558,1.2412982 +/- 0.21990628,2.3259546 +/- 0.048950043,12.981926 +/- 0.2442203,10.274471 +/- 0.38671048,0.39594548 +/- 0.014902593,2.3415211 +/- 0.056461694,0.38469058 +/- 0.011421971,2415.2351 +/- 60.726802,4138.1117 +/- 117.24177,-0.017026453 +/- 0.019605079,1.5565735 +/- 0.026106102,32.937582 +/- 0.72119819,0.07258098 +/- 0.0035680661,0.39975594 +/- 0.0087530182
